steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,-1.0,2,-1.0,0,2.0
4,2,-2.0,2,-1.0,0,4.0
6,3,-3.0,2,-1.0,0,6.0
8,4,-4.0,2,-1.0,0,8.0
10,5,-5.0,2,-1.0,0,10.0
12,6,-6.0,2,-1.0,0,12.0
14,7,-5.0,2,1.0,1,12.0
16,8,-6.0,2,-1.0,1,14.0
18,9,-7.0,2,-1.0,1,16.0
20,10,-8.0,2,-1.0,1,18.0
24,12,-10.0,2,-1.0,1,22.0
28,14,-12.0,2,-1.0,1,26.0
34,17,-13.0,2,-1.0,2,30.0
40,20,-16.0,2,-1.0,2,36.0
50,25,-21.0,2,-1.0,2,46.0
60,30,-24.0,2,-1.0,3,54.0
80,40,-34.0,2,-1.0,3,74.0
100,50,-40.0,2,-1.0,5,90.0
120,60,-36.0,2,1.0,12,96.0
140,70,-26.0,2,1.0,22,96.0
160,80,-16.0,2,1.0,32,96.0
180,90,-8.0,2,1.0,41,98.0
200,100,2.0,2,1.0,51,98.0
240,120,20.0,2,1.0,70,100.0
280,140,36.0,2,1.0,88,104.0
340,170,60.0,2,1.0,115,110.0
400,200,88.0,2,1.0,144,112.0
500,250,132.0,2,1.0,191,118.0
600,300,180.0,2,1.0,240,120.0
800,400,278.0,2,1.0,339,122.0
1000,500,378.0,2,1.0,439,122.0
1200,600,476.0,2,1.0,538,124.0
1400,700,572.0,2,1.0,636,128.0
1600,800,662.0,2,1.0,731,138.0
1800,900,750.0,2,1.0,825,150.0
2000,1000,846.0,2,1.0,923,154.0
2400,1200,1038.0,2,1.0,1119,162.0
2800,1400,1230.0,2,1.0,1315,170.0
3400,1700,1506.0,2,1.0,1603,194.0
4000,2000,1792.0,2,1.0,1896,208.0
5000,2500,2276.0,2,1.0,2388,224.0
6000,3000,2758.0,2,1.0,2879,242.0
8000,4000,3710.0,2,1.0,3855,290.0
10000,5000,4628.0,2,1.0,4814,372.0
12000,6000,5582.0,2,1.0,5791,418.0
14000,7000,6530.0,2,1.0,6765,470.0
16000,8000,7464.0,2,1.0,7732,536.0
18000,9000,8408.0,2,1.0,8704,592.0
20000,10000,9348.0,2,1.0,9674,652.0
