steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.0036666666666666675,30,-0.0036666666666666675,1,0
60,2,-0.0073333333333333315,30,-0.0036666666666666675,2,0
90,3,-0.010666666666666663,30,-0.003333333333333334,3,0
120,4,-0.013999999999999993,30,-0.003333333333333334,4,0
150,5,-0.01866666666666667,30,-0.004666666666666667,5,0
180,6,-0.024000000000000028,30,-0.005333333333333333,6,0
210,7,-0.028666666666666715,30,-0.004666666666666667,7,0
240,8,-0.03233333333333339,30,-0.0036666666666666675,8,0
270,9,-0.03633333333333336,30,-0.004000000000000001,9,0
300,10,-0.04366666666666665,30,-0.0073333333333333315,10,0
360,12,-0.05099999999999994,30,-0.0036666666666666675,12,0
420,14,-0.05999999999999989,30,-0.004333333333333334,14,0
510,17,-0.07066666666666666,30,-0.0036666666666666675,17,0
600,20,-0.08300000000000017,30,-0.004000000000000001,20,0
750,25,-0.09866666666666707,30,-0.002666666666666667,25,0
900,30,-0.1120000000000006,30,-0.002,30,0
1200,40,-0.14800000000000016,30,-0.004000000000000001,40,0
1500,50,-0.1703333333333329,30,-0.0013333333333333333,50,0
1800,60,-0.18933333333333238,30,-0.0016666666666666666,60,0
2100,70,-0.20266666666666536,30,-0.0006666666666666666,70,0
2400,80,-0.21799999999999828,30,-0.001,80,0
2700,90,-0.2346666666666645,30,-0.0030000000000000005,90,0
3000,100,-0.24733333333333082,30,-0.002,100,0
3600,120,-0.2699999999999985,30,-0.0013333333333333333,120,0
4200,140,-0.2966666666666667,30,-0.0003333333333333333,140,0
5100,170,-0.3203333333333347,30,-0.0003333333333333333,170,0
6000,200,-0.33100000000000196,30,0.0,200,0
7500,250,-0.3493333333333363,30,-0.001,250,0
9000,300,-0.37000000000000416,30,-0.0003333333333333333,300,0
12000,400,-0.43200000000000766,30,-0.001,400,0
15000,500,-0.4816666666666771,30,-0.002,500,0
18000,600,-0.5313333333333413,30,-0.001,600,0
21000,700,-0.6106666666666659,30,-0.0006666666666666666,700,0
24000,800,-0.688333333333324,30,0.0,800,0
27000,900,-0.7533333333333169,30,-0.0003333333333333333,900,0
30000,1000,-0.827666666666642,30,-0.002,1000,0
36000,1200,-0.9496666666666286,30,-0.0003333333333333333,1200,0
42000,1400,-1.079333333333281,30,-0.0003333333333333333,1400,0
51000,1700,-1.1716666666666042,30,0.0,1700,0
60000,2000,-1.3086666666665892,30,-0.0003333333333333333,2000,0
75000,2500,-1.5193333333332326,30,0.0,2500,0
90000,3000,-1.8109999999998672,30,0.0,3000,0
120000,4000,-2.1909999999998253,30,0.0,4000,0
150000,5000,-2.537666666666454,30,-0.0003333333333333333,5000,0
180000,6000,-2.8743333333330834,30,0.0,6000,0
210000,7000,-3.2196666666663787,30,-0.0003333333333333333,7000,0
240000,8000,-3.560333333333008,30,0.0,8000,0
270000,9000,-3.943666666666299,30,-0.0006666666666666666,9000,0
300000,10000,-4.260666666666611,30,-0.001,10000,0
