steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-30.0,1,-30.0,2.0
2,2,-60.0,1,-30.0,4.0
3,3,-30.0,1,30.0,4.0
4,4,-60.0,1,-30.0,6.0
5,5,-30.0,1,30.0,6.0
6,6,-60.0,1,-30.0,8.0
7,7,-90.0,1,-30.0,10.0
8,8,-60.0,1,30.0,10.0
9,9,-90.0,1,-30.0,12.0
10,10,-120.0,1,-30.0,14.0
12,12,-120.0,1,30.0,16.0
14,14,-120.0,1,-30.0,18.0
17,17,-150.0,1,-30.0,22.0
20,20,-180.0,1,-30.0,26.0
25,25,-270.0,1,30.0,34.0
30,30,-420.0,1,-30.0,44.0
40,40,-660.0,1,-30.0,62.0
50,50,-960.0,1,-30.0,82.0
60,60,-1080.0,1,-30.0,96.0
70,70,-1380.0,1,-30.0,116.0
80,80,-1680.0,1,-30.0,136.0
90,90,-1980.0,1,-30.0,156.0
100,100,-2280.0,1,-30.0,176.0
120,120,-2880.0,1,-30.0,216.0
140,140,-3240.0,1,-30.0,248.0
170,170,-3960.0,1,-30.0,302.0
200,200,-4500.0,1,-30.0,350.0
250,250,-5640.0,1,-30.0,438.0
300,300,-6720.0,1,-30.0,524.0
400,400,-8760.0,1,-30.0,692.0
500,500,-11100.0,1,-30.0,870.0
600,600,-13260.0,1,-30.0,1042.0
700,700,-15120.0,1,-30.0,1204.0
800,800,-17460.0,1,-30.0,1382.0
900,900,-19800.0,1,-30.0,1560.0
1000,1000,-22080.0,1,-30.0,1736.0
1200,1200,-27240.0,1,-30.0,2108.0
1400,1400,-31620.0,1,30.0,2454.0
1700,1700,-38280.0,1,-30.0,2976.0
2000,2000,-44820.0,1,-30.0,3494.0
2500,2500,-55500.0,1,-30.0,4350.0
3000,3000,-65940.0,1,30.0,5198.0
4000,4000,-86220.0,1,-30.0,6874.0
5000,5000,-105780.0,1,30.0,8526.0
6000,6000,-124020.0,1,30.0,10134.0
7000,7000,-142200.0,1,-30.0,11740.0
8000,8000,-160260.0,1,-30.0,13342.0
9000,9000,-177960.0,1,-30.0,14932.0
10000,10000,-197400.0,1,-30.0,16580.0
