steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-4.0,20,-4.0,2.0
40,2,-4.0,20,0.0,2.0
60,3,0.0,20,4.0,4.0
80,4,4.0,20,4.0,4.0
100,5,4.0,20,0.0,4.0
120,6,4.0,20,0.0,4.0
140,7,2.0,20,-2.0,6.0
160,8,0.0,20,-2.0,6.0
180,9,4.0,20,4.0,8.0
200,10,-4.0,20,-8.0,10.0
240,12,0.0,20,0.0,14.0
280,14,6.0,20,4.0,14.0
340,17,2.0,20,-4.0,16.0
400,20,4.0,20,0.0,16.0
500,25,2.0,20,-2.0,18.0
600,30,-6.0,20,0.0,26.0
800,40,10.0,20,6.0,42.0
1000,50,8.0,20,4.0,56.0
1200,60,12.0,20,4.0,66.0
1400,70,32.0,20,6.0,72.0
1600,80,16.0,20,0.0,86.0
1800,90,10.0,20,-2.0,96.0
2000,100,0.0,20,0.0,106.0
2400,120,-26.0,20,-2.0,122.0
2800,140,-8.0,20,0.0,142.0
3400,170,-30.0,20,2.0,178.0
4000,200,-42.0,20,0.0,214.0
5000,250,-36.0,20,6.0,252.0
6000,300,-84.0,20,0.0,296.0
8000,400,-138.0,20,0.0,376.0
10000,500,-42.0,20,6.0,424.0
12000,600,88.0,20,-2.0,470.0
14000,700,184.0,20,6.0,488.0
16000,800,248.0,20,-8.0,514.0
18000,900,178.0,20,2.0,534.0
20000,1000,276.0,20,-2.0,556.0
24000,1200,562.0,20,4.0,582.0
28000,1400,710.0,20,4.0,618.0
34000,1700,1002.0,20,4.0,650.0
40000,2000,1124.0,20,2.0,772.0
50000,2500,1582.0,20,4.0,922.0
60000,3000,2104.0,20,0.0,1002.0
80000,4000,3146.0,20,10.0,1124.0
100000,5000,4162.0,20,-10.0,1268.0
120000,6000,5166.0,20,-2.0,1364.0
140000,7000,6024.0,20,2.0,1462.0
160000,8000,6770.0,20,-2.0,1616.0
180000,9000,7684.0,20,2.0,1754.0
200000,10000,8562.0,20,0.0,1846.0
