steps,episode,total_return,episode_len,episode_return,total_regret
14,1,-2.0,14,-2.0,2.0
28,2,-4.0,14,-2.0,4.0
42,3,-8.0,14,-4.0,6.0
56,4,-12.0,14,-4.0,8.0
70,5,-14.0,14,-2.0,8.0
84,6,-14.0,14,0.0,8.0
98,7,-20.0,14,-6.0,10.0
112,8,-16.0,14,4.0,10.0
126,9,-22.0,14,-6.0,12.0
140,10,-22.0,14,0.0,14.0
168,12,-20.0,14,-2.0,14.0
196,14,-20.0,14,4.0,16.0
238,17,-20.0,14,-2.0,16.0
280,20,-22.0,14,-6.0,16.0
350,25,-26.0,14,2.0,24.0
420,30,-22.0,14,4.0,28.0
560,40,-12.0,14,-4.0,36.0
700,50,0.0,14,0.0,42.0
840,60,26.0,14,0.0,46.0
980,70,24.0,14,0.0,48.0
1120,80,26.0,14,2.0,56.0
1260,90,52.0,14,0.0,58.0
1400,100,56.0,14,2.0,68.0
1680,120,96.0,14,8.0,86.0
1960,140,90.0,14,2.0,108.0
2380,170,100.0,14,-4.0,144.0
2800,200,116.0,14,6.0,168.0
3500,250,58.0,14,-2.0,220.0
4200,300,78.0,14,0.0,258.0
5600,400,42.0,14,-6.0,342.0
7000,500,88.0,14,-2.0,452.0
8400,600,76.0,14,-2.0,538.0
9800,700,84.0,14,6.0,644.0
11200,800,94.0,14,2.0,738.0
12600,900,38.0,14,4.0,846.0
14000,1000,64.0,14,0.0,944.0
16800,1200,222.0,14,4.0,1098.0
19600,1400,302.0,14,0.0,1246.0
23800,1700,322.0,14,-2.0,1492.0
28000,2000,412.0,14,2.0,1730.0
35000,2500,504.0,14,0.0,2084.0
42000,3000,746.0,14,-8.0,2396.0
56000,4000,1272.0,14,-2.0,2972.0
70000,5000,1880.0,14,0.0,3498.0
84000,6000,2270.0,14,-2.0,4012.0
98000,7000,2760.0,14,-2.0,4474.0
112000,8000,3148.0,14,4.0,4940.0
126000,9000,3706.0,14,4.0,5376.0
140000,10000,4266.0,14,0.0,5772.0
