steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.004500000000000002,40,-0.004500000000000002,1,0
80,2,-0.009500000000000007,40,-0.005000000000000003,2,0
120,3,-0.015000000000000012,40,-0.005500000000000003,3,0
160,4,-0.020000000000000014,40,-0.005000000000000003,4,0
200,5,-0.02525000000000002,40,-0.005250000000000003,5,0
240,6,-0.030500000000000024,40,-0.005250000000000003,6,0
280,7,-0.036250000000000025,40,-0.005750000000000003,6,0
320,8,-0.04075000000000003,40,-0.004500000000000002,7,0
360,9,-0.046000000000000034,40,-0.005250000000000003,8,0
400,10,-0.05100000000000004,40,-0.005000000000000003,9,0
480,12,-0.06375000000000004,40,-0.006250000000000004,11,0
560,14,-0.07425000000000005,40,-0.006500000000000004,13,0
680,17,-1.2676717037916927,40,-0.006000000000000004,16,0
800,20,-1.2844217037916983,40,-0.006000000000000004,19,0
1000,25,-1.0399944807963508,40,-0.005250000000000003,24,0
1200,30,0.5908667901869655,40,-0.004250000000000002,29,0
1600,40,-0.2646227114481649,40,-0.005500000000000003,39,0
2000,50,-0.3146227114481594,40,-0.005000000000000003,49,0
2400,60,-0.3643727114481539,40,-0.005500000000000003,59,0
2800,70,-1.5229361842511489,40,-0.5594823624576506,69,0
3200,80,-3.8707536308283617,40,-0.005000000000000003,79,0
3600,90,-3.9217536308283334,40,-0.006000000000000004,89,0
4000,100,-3.969253630828307,40,-0.005250000000000003,99,0
4800,120,-3.920148055224673,40,-0.006250000000000004,119,0
5600,140,-4.749379361487492,40,-0.006000000000000004,138,0
6800,170,-6.558001916218633,40,-0.005750000000000003,167,0
8000,200,-10.471168885102696,40,-0.004250000000000002,196,0
10000,250,-10.043494630698854,40,-0.004000000000000002,243,0
12000,300,-9.532090216260128,40,-0.005000000000000003,291,0
16000,400,-12.07234116151018,40,-0.005750000000000003,387,0
20000,500,-16.871622449992042,40,-0.005000000000000003,482,0
24000,600,-22.786220449210035,40,-0.005250000000000003,582,0
28000,700,-23.00981257997566,40,-0.005750000000000003,680,0
32000,800,-22.89199373269775,40,-0.0047500000000000025,769,0
36000,900,-26.021272252219767,40,-0.8627494028798577,859,0
40000,1000,-40.681769085653606,40,-0.006500000000000004,957,0
48000,1200,-39.83304389875237,40,-0.0047500000000000025,1151,0
56000,1400,-44.108674420458165,40,-0.006750000000000004,1342,0
68000,1700,-45.25662270783447,40,-0.005000000000000003,1631,0
80000,2000,-46.28010993702598,40,-0.0047500000000000025,1924,0
100000,2500,-59.3095153732665,40,-0.0037500000000000016,2402,0
120000,3000,-62.58753831970191,40,-0.005500000000000003,2890,0
160000,4000,-69.6970056605613,40,-0.004250000000000002,3866,0
200000,5000,-73.64454233721638,40,-0.006500000000000004,4846,0
240000,6000,-53.30188946820418,40,-0.005750000000000003,5798,0
280000,7000,-32.64543589485283,40,-0.09687794034029633,6765,0
320000,8000,-28.430036496238166,40,-1.200389832830612,7724,0
360000,9000,-35.21706320403374,40,-0.006500000000000004,8702,0
400000,10000,-50.603206489552605,40,-0.007250000000000005,9629,0
