steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.006500000000000002,20,-0.006500000000000002,1,0
40,2,-0.011500000000000007,20,-0.005000000000000001,2,0
60,3,-0.01600000000000001,20,-0.0045000000000000005,3,0
80,4,-0.021500000000000016,20,-0.005500000000000001,4,0
100,5,-0.02450000000000002,20,-0.003,5,0
120,6,-0.030000000000000023,20,-0.005500000000000001,6,0
140,7,-0.034500000000000024,20,-0.0045000000000000005,7,0
160,8,-0.03800000000000003,20,-0.0035,8,0
180,9,-0.04200000000000003,20,-0.004,9,0
200,10,-0.045500000000000033,20,-0.0035,10,0
240,12,-0.05600000000000004,20,-0.005000000000000001,12,0
280,14,-0.06800000000000005,20,-0.006000000000000002,14,0
340,17,-0.08000000000000006,20,-0.004,17,0
400,20,-0.09350000000000007,20,-0.0045000000000000005,20,0
500,25,-0.11750000000000009,20,-0.0045000000000000005,25,0
600,30,-0.1440000000000001,20,-0.005500000000000001,30,0
800,40,-0.20100000000000015,20,-0.006000000000000002,40,0
1000,50,-0.25300000000000017,20,-0.006000000000000002,50,0
1200,60,-0.3080000000000002,20,-0.005500000000000001,60,0
1400,70,-0.34550000000000025,20,-0.0035,70,0
1600,80,-0.3760000000000003,20,-0.004,80,0
1800,90,-0.4160000000000003,20,-0.004,90,0
2000,100,-0.45350000000000035,20,-0.005000000000000001,100,0
2400,120,-0.5489999999999949,20,-0.005500000000000001,120,0
2800,140,-0.6464999999999842,20,-0.005000000000000001,140,0
3400,170,-0.7674999999999709,20,-0.003,170,0
4000,200,-0.8849999999999579,20,-0.0025,200,0
5000,250,-1.0514999999999397,20,-0.003,250,0
6000,300,-1.1919999999999242,20,-0.0025,300,0
8000,400,-1.5779999999998817,20,-0.003,400,0
10000,500,-1.8694999999998496,20,-0.0025,500,0
12000,600,-2.0904999999998655,20,-0.0015,600,0
14000,700,-2.2849999999999304,20,-0.001,700,0
16000,800,-2.4734999999999934,20,-0.001,800,0
18000,900,-2.658500000000055,20,-0.001,900,0
20000,1000,-2.8085000000001052,20,-0.002,1000,0
24000,1200,-3.0275000000001784,20,-0.0005,1200,0
28000,1400,-3.191500000000233,20,-0.0005,1400,0
34000,1700,-3.457500000000322,20,-0.0005,1700,0
40000,2000,-3.6630000000003906,20,-0.0005,2000,0
50000,2500,-3.9625000000004906,20,-0.0005,2500,0
60000,3000,-5.227999999999822,20,-0.002,3000,0
80000,4000,-7.3454999999986486,20,-0.002,4000,0
100000,5000,-9.718000000000385,20,-0.0005,5000,0
120000,6000,-12.590000000003895,20,-0.0015,6000,0
140000,7000,-15.821000000007844,20,-0.005500000000000001,7000,0
160000,8000,-18.859000000001398,20,0.0,8000,0
180000,9000,-21.395499999995486,20,-0.001,9000,0
200000,10000,-23.17499999999134,20,0.0,10000,0
