steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.0048,50,-0.0048,1,0
100,2,-0.008999999999999998,50,-0.004200000000000001,2,0
150,3,-0.1827367384084215,50,-0.1737367384084215,3,0
200,4,-0.18813673840842166,50,-0.0053999999999999986,4,0
250,5,-0.19433673840842183,50,-0.006199999999999997,5,0
300,6,-0.19933673840842198,50,-0.004999999999999999,6,0
350,7,-0.2041367384084221,50,-0.0048,7,0
400,8,-0.20973673840842227,50,-0.005599999999999998,8,0
450,9,-0.21473673840842242,50,-0.004999999999999999,9,0
500,10,-0.4158519046272277,50,-0.20111516621880515,10,0
600,12,-0.4250519046272267,50,-0.005199999999999999,12,0
700,14,-0.4360519046272255,50,-0.0059999999999999975,14,0
850,17,-1.080932210327522,50,-0.0044,17,0
1000,20,-1.0933322103275207,50,-0.003600000000000001,20,0
1250,25,-1.712984831188687,50,-1.0381801796211363,25,0
1500,30,-3.3794240508068523,50,-0.8244797402322879,30,0
2000,40,-3.4304240508068466,50,-0.0046,40,0
2500,50,-3.480624050806841,50,-0.0059999999999999975,50,0
3000,60,-3.5322240508068354,50,-0.004999999999999999,60,0
3500,70,-3.590424050806829,50,-0.004999999999999999,70,0
4000,80,-3.644224050806823,50,-0.005199999999999999,80,0
4500,90,-3.7030240508068166,50,-0.006399999999999997,90,0
5000,100,-3.755624050806811,50,-0.0044,100,0
6000,120,-2.5014023001980723,50,-0.006199999999999997,120,0
7000,140,-2.603002300198061,50,-0.004000000000000001,140,0
8500,170,-2.1290501719076604,50,-0.005199999999999999,170,0
10000,200,-0.4756038836369658,50,-0.004200000000000001,199,0
12500,250,0.27634466259868073,50,-0.004999999999999999,249,0
15000,300,0.03894466259867839,50,-0.0038000000000000013,297,0
20000,400,0.669556246278436,50,-0.005599999999999998,395,0
25000,500,1.0367725008042965,50,0.22742782670182835,495,0
30000,600,0.1745634590201792,50,-0.004999999999999999,594,0
35000,700,-3.6451155304585363,50,-0.5369246017659969,688,0
40000,800,-6.936540692462811,50,-0.003600000000000001,780,0
45000,900,-7.559340692464125,50,-0.0065999999999999965,870,0
50000,1000,-8.204140692464579,50,-0.006399999999999997,962,0
60000,1200,-9.53354069246148,50,-0.0065999999999999965,1143,0
70000,1400,-10.967340692458139,50,-0.006999999999999996,1316,0
85000,1700,-12.98814069245343,50,-0.006199999999999997,1574,0
100000,2000,-14.964540692448823,50,-0.006799999999999996,1874,0
125000,2500,-18.195140692441296,50,-0.006399999999999997,2365,0
150000,3000,-21.32974069243399,50,-0.005599999999999998,2829,0
200000,4000,-27.659940692419237,50,-0.005799999999999998,3730,0
250000,5000,-33.83774069240484,50,-0.006399999999999997,4682,0
300000,6000,-41.56399602852064,50,-0.005199999999999999,5680,0
350000,7000,-47.06619602850782,50,-0.005199999999999999,6666,0
400000,8000,-52.38679602849542,50,-0.0053999999999999986,7659,0
450000,9000,-56.432334495032165,50,-0.005599999999999998,8642,0
500000,10000,-61.87473449501948,50,-0.005199999999999999,9637,0
