steps,episode,total_return,episode_len,episode_return,total_regret
20,1,0.0,20,0.0,0.0
40,2,-6.0,20,-6.0,0.0
60,3,-8.0,20,-2.0,2.0
80,4,-12.0,20,-4.0,2.0
100,5,-8.0,20,4.0,2.0
120,6,-14.0,20,-6.0,4.0
140,7,-18.0,20,-4.0,4.0
160,8,-16.0,20,2.0,6.0
180,9,-14.0,20,2.0,8.0
200,10,-16.0,20,-2.0,10.0
240,12,-16.0,20,4.0,12.0
280,14,-20.0,20,-4.0,12.0
340,17,-12.0,20,2.0,12.0
400,20,-22.0,20,-4.0,14.0
500,25,-30.0,20,2.0,22.0
600,30,-32.0,20,2.0,24.0
800,40,-16.0,20,-2.0,30.0
1000,50,-20.0,20,-2.0,42.0
1200,60,-24.0,20,0.0,50.0
1400,70,6.0,20,-2.0,56.0
1600,80,2.0,20,0.0,68.0
1800,90,6.0,20,2.0,76.0
2000,100,34.0,20,6.0,84.0
2400,120,40.0,20,-2.0,106.0
2800,140,42.0,20,2.0,134.0
3400,170,50.0,20,2.0,162.0
4000,200,20.0,20,-8.0,188.0
5000,250,66.0,20,4.0,228.0
6000,300,44.0,20,0.0,290.0
8000,400,116.0,20,2.0,376.0
10000,500,102.0,20,-4.0,464.0
12000,600,144.0,20,4.0,556.0
14000,700,158.0,20,6.0,672.0
16000,800,220.0,20,4.0,764.0
18000,900,210.0,20,-6.0,856.0
20000,1000,216.0,20,-6.0,954.0
24000,1200,178.0,20,0.0,1104.0
28000,1400,250.0,20,0.0,1280.0
34000,1700,372.0,20,-2.0,1564.0
40000,2000,388.0,20,2.0,1804.0
50000,2500,486.0,20,2.0,2256.0
60000,3000,162.0,20,-4.0,2792.0
80000,4000,-20.0,20,4.0,3870.0
100000,5000,204.0,20,10.0,4902.0
120000,6000,44.0,20,-2.0,6052.0
140000,7000,10.0,20,4.0,7098.0
160000,8000,116.0,20,0.0,7894.0
180000,9000,442.0,20,0.0,8716.0
200000,10000,316.0,20,-2.0,9616.0
