steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,2.0,3,1.0,2,0.0
9,3,3.0,3,1.0,3,0.0
12,4,2.0,3,-1.0,3,2.0
15,5,1.0,3,-1.0,3,4.0
18,6,2.0,3,1.0,4,4.0
21,7,3.0,3,1.0,5,4.0
24,8,4.0,3,1.0,6,4.0
27,9,3.0,3,-1.0,6,6.0
30,10,4.0,3,1.0,7,6.0
36,12,4.0,3,1.0,8,8.0
42,14,4.0,3,-1.0,9,10.0
51,17,3.0,3,1.0,10,14.0
60,20,2.0,3,1.0,11,18.0
75,25,1.0,3,-1.0,13,24.0
90,30,2.0,3,-1.0,16,28.0
120,40,2.0,3,-1.0,21,38.0
150,50,0.0,3,-1.0,25,50.0
180,60,2.0,3,-1.0,31,58.0
210,70,10.0,3,-1.0,40,60.0
240,80,10.0,3,-1.0,45,70.0
270,90,10.0,3,1.0,50,80.0
300,100,12.0,3,-1.0,56,88.0
360,120,14.0,3,1.0,67,106.0
420,140,22.0,3,1.0,81,118.0
510,170,26.0,3,1.0,98,144.0
600,200,34.0,3,1.0,117,166.0
750,250,30.0,3,-1.0,140,220.0
900,300,28.0,3,1.0,164,272.0
1200,400,22.0,3,1.0,211,378.0
1500,500,30.0,3,-1.0,265,470.0
1800,600,36.0,3,1.0,318,564.0
2100,700,42.0,3,-1.0,371,658.0
2400,800,38.0,3,-1.0,419,762.0
2700,900,26.0,3,-1.0,463,874.0
3000,1000,16.0,3,-1.0,508,984.0
3600,1200,8.0,3,-1.0,604,1192.0
4200,1400,-22.0,3,1.0,689,1422.0
5100,1700,-34.0,3,1.0,833,1734.0
6000,2000,-32.0,3,1.0,984,2032.0
7500,2500,-48.0,3,1.0,1226,2548.0
9000,3000,-54.0,3,-1.0,1473,3054.0
12000,4000,-42.0,3,-1.0,1979,4042.0
15000,5000,58.0,3,-1.0,2529,4942.0
18000,6000,22.0,3,1.0,3011,5978.0
21000,7000,50.0,3,-1.0,3525,6950.0
24000,8000,124.0,3,1.0,4062,7876.0
27000,9000,116.0,3,1.0,4558,8884.0
30000,10000,120.0,3,1.0,5060,9880.0
