steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.920688610679075,1,0.920688610679075,0.5
2,2,1.1754345706608398,1,0.25474595998176475,1.0
3,3,1.4001313190134277,1,0.22469674835258785,1.7
4,4,1.184113780145276,1,-0.21601753886815173,2.5
5,5,1.8503979895300127,1,0.6662842093847366,2.5
6,6,2.29766639413144,1,0.4472684046014273,2.9
7,7,4.240024352490474,1,1.942357958359034,2.9
8,8,4.587145268790401,1,0.3471209162999273,3.5999999999999996
9,9,5.196148859604744,1,0.6090035908143426,4.3999999999999995
10,10,5.683122317582669,1,0.4869734579779252,4.999999999999999
12,12,6.525016949282725,1,0.21294402992914233,5.999999999999999
14,14,8.601766364294281,1,0.8622021728405448,5.999999999999999
17,17,9.5875222128208,1,0.583443612262234,7.599999999999999
20,20,11.855045422669523,1,1.2183261486000632,8.599999999999998
25,25,14.297993451951827,1,0.45083469043234436,10.499999999999998
30,30,17.00072193788345,1,0.5499078657227365,13.599999999999998
40,40,21.49463160591904,1,0.2817610801372709,19.199999999999996
50,50,28.645115064658608,1,0.5093859862624434,23.2
60,60,34.91009448308537,1,0.8144620673427023,27.900000000000006
70,70,40.869991409466714,1,0.10168407163287772,32.300000000000004
80,80,46.94558614723564,1,0.7392262183212485,36.800000000000004
90,90,51.09000119173079,1,0.7626932590705486,43.49999999999999
100,100,57.40441054119895,1,0.9103049550199613,48.19999999999998
120,120,69.00562206655685,1,0.28978918240474977,56.89999999999998
140,140,80.41603319664429,1,0.6290812561155528,66.39999999999999
170,170,94.06060684874268,1,0.5552779604193594,82.3
200,200,107.28814570829151,1,0.34314817227465566,98.60000000000002
250,250,130.70545717262536,1,0.5353540329957347,124.10000000000005
300,300,158.73447255820736,1,0.45363210535696175,147.1000000000001
400,400,207.6566451277085,1,-0.17055339600313463,194.50000000000009
500,500,257.182042890096,1,0.48109157280887577,248.60000000000014
600,600,304.8479432929188,1,-0.11649325784886624,297.9000000000001
700,700,358.23285850959627,1,0.2779333832655737,347.1999999999999
800,800,406.6416186195052,1,0.7482136567943181,398.29999999999984
900,900,449.03330439795076,1,0.29970511524235155,453.19999999999976
1000,1000,501.6280596072048,1,0.311894878290549,503.6999999999997
1200,1200,637.4497828341639,1,0.9748957624780541,565.7999999999926
1400,1400,814.4706391250054,1,1.8407205560933304,589.0999999999957
1700,1700,1107.5908094313245,1,0.7941877111529672,598.0999999999957
2000,2000,1401.6905571559312,1,0.44728733418501704,605.4999999999956
2500,2500,1891.096968733751,1,0.9718952268068731,616.2999999999954
3000,3000,2373.839439842094,1,0.6759047361094146,636.7999999999953
4000,4000,3355.1358369139466,1,0.9672000596440716,660.0999999999952
5000,5000,4327.757809609969,1,1.1781153215647053,686.1999999999952
6000,6000,5289.794874271222,1,1.4719483318504953,713.799999999995
7000,7000,6252.65109780984,1,0.42557134391450857,744.3999999999955
8000,8000,7236.429697304567,1,0.6174756405250081,765.9999999999959
9000,9000,8217.35101646832,1,0.8769347666906062,789.6999999999962
10000,10000,9200.398457709718,1,1.122418551369544,816.2999999999962
