steps,episode,total_return,episode_len,episode_return
100,1,1.1,100,1.1
200,2,2.2,100,1.1
300,3,3.3000000000000003,100,1.1
400,4,4.300000000000001,100,1.0
500,5,5.300000000000001,100,1.0
600,6,6.300000000000001,100,1.0
700,7,7.300000000000001,100,1.0
800,8,8.3,100,1.0
900,9,9.4,100,1.1
1000,10,10.4,100,1.0
1200,12,12.5,100,1.0
1400,14,14.5,100,1.0
1700,17,17.6,100,1.1
2000,20,20.6,100,1.0
2500,25,25.700000000000003,100,1.0
3000,30,30.900000000000006,100,1.0
4000,40,40.900000000000006,100,1.0
5000,50,50.900000000000006,100,1.0
6000,60,61.00000000000001,100,1.0
7000,70,71.3,100,1.0
8000,80,81.49999999999999,100,1.0
9000,90,91.69999999999997,100,1.0
10000,100,101.79999999999997,100,1.0
12000,120,122.29999999999994,100,1.1
14000,140,143.09999999999988,100,1.0
17000,170,173.69999999999985,100,1.0
20000,200,205.49999999999974,100,1.0
25000,250,257.39999999999964,100,1.0
30000,300,309.9000000000002,100,1.1
40000,400,416.20000000000164,100,1.1
50000,500,523.4000000000033,100,1.0
60000,600,632.5000000000053,100,1.1
70000,700,741.6000000000074,100,1.1
80000,800,851.5000000000097,100,1.1
90000,900,961.2000000000119,100,1.1
100000,1000,1071.2000000000094,100,1.1
120000,1200,1290.399999999992,100,1.1
140000,1400,1510.099999999974,100,1.1
170000,1700,1839.3999999999473,100,1.1
200000,2000,2168.7999999999206,100,1.1
250000,2500,2716.699999999877,100,1.1
300000,3000,3264.899999999833,100,1.1
400000,4000,4299.1999999998025,100,1.0
500000,5000,5300.199999999806,100,1.0
600000,6000,6308.399999999836,100,1.0
