steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.005000000000000003,40,-0.005000000000000003,1,0
80,2,-0.011000000000000008,40,-0.006000000000000004,2,0
120,3,-0.01625000000000001,40,-0.005250000000000003,3,0
160,4,-0.022250000000000016,40,-0.006000000000000004,4,0
200,5,-0.02700000000000002,40,-0.0047500000000000025,5,0
240,6,-0.03150000000000002,40,-0.004500000000000002,6,0
280,7,-0.036250000000000025,40,-0.0047500000000000025,7,0
320,8,-0.04125000000000003,40,-0.005000000000000003,8,0
360,9,-0.046500000000000034,40,-0.005250000000000003,9,0
400,10,-0.05125000000000004,40,-0.0047500000000000025,10,0
480,12,-0.06125000000000005,40,-0.0047500000000000025,12,0
560,14,-0.07400000000000005,40,-0.006000000000000004,14,0
680,17,-0.08825000000000006,40,-0.004500000000000002,17,0
800,20,-0.10500000000000008,40,-0.006000000000000004,20,0
1000,25,-0.1337500000000001,40,-0.006000000000000004,25,0
1200,30,-0.15975000000000011,40,-0.0070000000000000045,30,0
1600,40,-0.21925000000000017,40,-0.006750000000000004,40,0
2000,50,-0.2707499999999979,40,-0.0037500000000000016,50,0
2400,60,-0.32899999999999147,40,-0.0070000000000000045,60,0
2800,70,-0.37999999999998585,40,-0.005250000000000003,70,0
3200,80,-0.4377499999999795,40,-0.005250000000000003,80,0
3600,90,-0.49274999999997343,40,-0.005250000000000003,90,0
4000,100,-0.5454999999999677,40,-0.004500000000000002,100,0
4800,120,-0.6439999999999568,40,-0.004000000000000002,120,0
5600,140,-0.7594999999999441,40,-0.006000000000000004,140,0
6800,170,-0.9124999999999273,40,-0.004000000000000002,170,0
8000,200,-1.0769999999999433,40,-0.006000000000000004,200,0
10000,250,-1.3450000000000328,40,-0.006000000000000004,250,0
12000,300,-1.618000000000124,40,-0.006000000000000004,300,0
16000,400,-2.1712500000001564,40,-0.006000000000000004,400,0
20000,500,-2.7197499999998525,40,-0.006000000000000004,500,0
24000,600,-3.256499999999555,40,-0.004500000000000002,600,0
28000,700,-3.7949999999992565,40,-0.006000000000000004,700,0
32000,800,-4.336249999999554,40,-0.006000000000000004,800,0
36000,900,-4.852750000000185,40,-0.004500000000000002,900,0
40000,1000,-5.386750000000838,40,-0.006750000000000004,1000,0
48000,1200,-6.425500000002107,40,-0.004000000000000002,1200,0
56000,1400,-7.45075000000336,40,-0.004250000000000002,1400,0
68000,1700,-8.990000000001723,40,-0.004250000000000002,1700,0
80000,2000,-10.623749999997916,40,-0.006000000000000004,2000,0
100000,2500,-13.349249999991564,40,-0.005250000000000003,2500,0
120000,3000,-16.08049999998577,40,-0.006000000000000004,3000,0
160000,4000,-20.93350000000894,40,-0.0047500000000000025,4000,0
200000,5000,-25.29800000002978,40,-0.005000000000000003,5000,0
240000,6000,-29.450000000049606,40,-0.0037500000000000016,6000,0
280000,7000,-33.39100000006842,40,-0.0037500000000000016,7000,0
320000,8000,-37.22050000008671,40,-0.0037500000000000016,8000,0
360000,9000,-41.15775000010551,40,-0.0037500000000000016,9000,0
400000,10000,-45.00150000012386,40,-0.0037500000000000016,10000,0
480000,12000,-52.73125000016077,40,-0.0037500000000000016,12000,0
560000,14000,-60.49700000019785,40,-0.0037500000000000016,14000,0
680000,17000,-72.09425000002317,40,-0.0037500000000000016,17000,0
800000,20000,-83.7097499997485,40,-0.0037500000000000016,20000,0
1000000,25000,-103.02824999929167,40,-0.005000000000000003,25000,0
1200000,30000,-122.43449999883278,40,-0.0037500000000000016,30000,0
1600000,40000,-161.0519999979196,40,-0.0037500000000000016,40000,0
2000000,50000,-199.6117499970078,40,-0.0037500000000000016,50000,0
2400000,60000,-238.085999996098,40,-0.0037500000000000016,60000,0
