steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.005,10,-0.005,1,0
20,2,-0.010000000000000002,10,-0.005,2,0
30,3,-0.013000000000000005,10,-0.003,3,0
40,4,-0.016000000000000007,10,-0.003,4,0
50,5,-0.01900000000000001,10,-0.003,5,0
60,6,-0.024000000000000014,10,-0.005,6,0
70,7,-0.02900000000000002,10,-0.005,7,0
80,8,-0.03200000000000002,10,-0.003,8,0
90,9,-0.037000000000000026,10,-0.005,9,0
100,10,-0.04200000000000003,10,-0.005,10,0
120,12,-0.05200000000000004,10,-0.005,12,0
140,14,-0.06200000000000005,10,-0.005,14,0
170,17,-0.07500000000000005,10,-0.005,17,0
200,20,-0.08800000000000006,10,-0.003,20,0
250,25,-0.10900000000000008,10,-0.003,25,0
300,30,-0.1320000000000001,10,-0.005,30,0
400,40,-0.18000000000000013,10,-0.005,40,0
500,50,-0.22600000000000017,10,-0.005,50,0
600,60,-0.2680000000000002,10,-0.005,60,0
700,70,-0.3140000000000002,10,-0.005,70,0
800,80,-0.35800000000000026,10,-0.005,80,0
900,90,-0.4020000000000003,10,-0.005,90,0
1000,100,-0.44400000000000034,10,-0.003,100,0
1200,120,-0.5380000000000004,10,-0.005,120,0
1400,140,-0.6240000000000004,10,-0.003,140,0
1700,170,-0.7580000000000006,10,-0.003,170,0
2000,200,-0.8900000000000007,10,-0.005,200,0
2500,250,-1.113999999999988,10,-0.005,250,0
3000,300,-1.3379999999999634,10,-0.003,300,0
4000,400,-1.7819999999999145,10,-0.005,400,0
5000,500,-2.2279999999998656,10,-0.003,500,0
6000,600,-2.6839999999998154,10,-0.005,600,0
7000,700,-3.121999999999767,10,-0.005,700,0
8000,800,-3.5459999999997205,10,-0.005,800,0
9000,900,-3.9839999999996722,10,-0.005,900,0
10000,1000,-4.41799999999981,10,-0.005,1000,0
12000,1200,-5.268000000000094,10,-0.005,1200,0
14000,1400,-6.130000000000382,10,-0.003,1400,0
17000,1700,-7.396000000000805,10,-0.005,1700,0
20000,2000,-8.584000000000682,10,-0.003,2000,0
25000,2500,-10.593999999999568,10,-0.003,2500,0
30000,3000,-12.535999999998491,10,-0.005,3000,0
40000,4000,-16.14599999999675,10,-0.003,4000,0
50000,5000,-19.42800000000076,10,-0.003,5000,0
60000,6000,-22.65800000000471,10,-0.003,6000,0
70000,7000,-25.750000000008487,10,-0.003,7000,0
80000,8000,-28.850000000012276,10,-0.003,8000,0
90000,9000,-31.948000000016062,10,-0.003,9000,0
100000,10000,-35.028000000009065,10,-0.003,10000,0
120000,12000,-41.28599999999448,10,-0.005,12000,0
140000,14000,-47.505999999979984,10,-0.003,14000,0
170000,17000,-56.81999999995828,10,-0.003,17000,0
200000,20000,-66.21399999995211,10,-0.003,20000,0
250000,25000,-81.92400000002712,10,-0.003,25000,0
300000,30000,-97.49800000010148,10,-0.003,30000,0
400000,40000,-128.76400000025077,10,-0.003,40000,0
500000,50000,-159.75600000039876,10,-0.003,50000,0
