steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
15,1,-1.0,15,-1.0,0,2.0
30,2,-2.0,15,-1.0,0,4.0
45,3,-1.0,15,1.0,1,4.0
60,4,0.0,15,1.0,2,4.0
75,5,-1.0,15,-1.0,2,6.0
90,6,0.0,15,1.0,3,6.0
105,7,-1.0,15,-1.0,3,8.0
120,8,-2.0,15,-1.0,3,10.0
135,9,-1.0,15,1.0,4,10.0
150,10,-2.0,15,-1.0,4,12.0
180,12,-4.0,15,-1.0,4,16.0
210,14,-6.0,15,-1.0,4,20.0
255,17,-7.0,15,-1.0,5,24.0
300,20,-6.0,15,-1.0,7,26.0
375,25,-5.0,15,1.0,10,30.0
450,30,-6.0,15,-1.0,12,36.0
600,40,-10.0,15,1.0,15,50.0
750,50,-12.0,15,-1.0,19,62.0
900,60,-12.0,15,-1.0,24,72.0
1050,70,-10.0,15,1.0,30,80.0
1200,80,-12.0,15,-1.0,34,92.0
1350,90,-12.0,15,1.0,39,102.0
1500,100,-12.0,15,-1.0,44,112.0
1800,120,-8.0,15,-1.0,56,128.0
2100,140,-8.0,15,1.0,66,148.0
2550,170,-4.0,15,1.0,83,174.0
3000,200,-8.0,15,-1.0,96,208.0
3750,250,-6.0,15,-1.0,122,256.0
4500,300,-4.0,15,-1.0,148,304.0
6000,400,-12.0,15,-1.0,194,412.0
7500,500,-24.0,15,1.0,238,524.0
9000,600,-22.0,15,-1.0,289,622.0
10500,700,-22.0,15,-1.0,339,722.0
12000,800,-20.0,15,1.0,390,820.0
13500,900,-14.0,15,-1.0,443,914.0
15000,1000,-14.0,15,-1.0,493,1014.0
18000,1200,-8.0,15,1.0,596,1208.0
21000,1400,-12.0,15,-1.0,694,1412.0
25500,1700,2.0,15,-1.0,851,1698.0
30000,2000,2.0,15,1.0,1001,1998.0
37500,2500,16.0,15,1.0,1258,2484.0
45000,3000,-4.0,15,-1.0,1498,3004.0
60000,4000,4.0,15,1.0,2002,3996.0
75000,5000,24.0,15,1.0,2512,4976.0
90000,6000,36.0,15,1.0,3018,5964.0
105000,7000,50.0,15,1.0,3525,6950.0
120000,8000,50.0,15,1.0,4025,7950.0
135000,9000,64.0,15,-1.0,4532,8936.0
150000,10000,36.0,15,-1.0,5018,9964.0
