steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.005000000000000001,20,-0.005000000000000001,1,0
40,2,-0.011500000000000007,20,-0.006500000000000002,2,0
60,3,-0.01650000000000001,20,-0.005000000000000001,3,0
80,4,-0.022000000000000016,20,-0.005500000000000001,4,0
100,5,-0.029500000000000023,20,-0.007500000000000003,5,0
120,6,-1.9273439787905213,20,-1.8978439787905212,6,0
140,7,-1.7093637823150627,20,0.21798019647545813,7,0
160,8,-1.932634175376226,20,-0.22327039306116364,8,0
180,9,-2.5561143955301597,20,-0.6234802201539343,9,0
200,10,-2.560114395530161,20,-0.004,10,0
240,12,-2.5726143955301652,20,-0.006000000000000002,12,0
280,14,-2.5856143955301696,20,-0.005500000000000001,14,0
340,17,-2.6001143955301744,20,-0.005000000000000001,17,0
400,20,-2.1979203461572125,20,-0.004,20,0
500,25,-3.5832185575114677,20,-0.9790726672722649,24,0
600,30,-4.4933656890867075,20,-0.006500000000000002,29,0
800,40,-3.471573985379959,20,1.3866891404828376,39,0
1000,50,-3.9262535215555316,20,0.2878234909103674,49,0
1200,60,-3.5539875139602155,20,-0.0045000000000000005,59,0
1400,70,-3.080865348727785,20,0.24995500876197707,69,0
1600,80,-0.8329761482208498,20,-0.006500000000000002,77,0
1800,90,-2.521128165817564,20,-0.004,86,0
2000,100,-1.2671689246861808,20,-0.005500000000000001,95,0
2400,120,-2.2618917594717223,20,-0.0035,114,0
2800,140,-6.362096272979587,20,-0.0045000000000000005,133,0
3400,170,-2.845498971989753,20,-0.005000000000000001,161,0
4000,200,-8.530815218434006,20,-0.005500000000000001,189,0
5000,250,-10.119328097907214,20,-0.3789351450199932,236,0
6000,300,-20.843761653609466,20,-0.004,285,0
8000,400,-22.643932050042462,20,-1.2529796808911686,383,0
10000,500,-30.266979104952508,20,-0.0045000000000000005,480,0
12000,600,-29.87001520600477,20,-0.003,576,0
14000,700,-35.54197894726942,20,-0.0035,673,0
16000,800,-38.622701996779384,20,-0.004,772,0
18000,900,-40.2117040090389,20,-0.002,872,0
20000,1000,-41.50976403229013,20,-0.003,971,0
24000,1200,-41.45934957760359,20,-0.003,1171,0
28000,1400,-43.23376978316836,20,-0.002,1371,0
34000,1700,-50.4182071372215,20,-0.002,1649,0
40000,2000,-53.13147257741269,20,-0.002,1936,0
50000,2500,-58.28091561678775,20,-0.0005,2436,0
60000,3000,-54.7847661602306,20,-0.001,2935,0
80000,4000,-56.35142389621518,20,-0.1740613236359022,3932,0
100000,5000,-56.79745851536879,20,-0.0035,4918,0
120000,6000,-55.01474236749829,20,-0.0025,5915,0
140000,7000,-52.63908200579838,20,-0.005000000000000001,6876,0
160000,8000,-84.19465852677467,20,-0.001,7829,0
180000,9000,-87.49914807314205,20,-0.0005,8828,0
200000,10000,-90.89791522910998,20,-0.0015,9822,0
