steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.005500000000000001,20,-0.005500000000000001,1,0
40,2,-0.010000000000000005,20,-0.0045000000000000005,2,0
60,3,-0.01450000000000001,20,-0.0045000000000000005,3,0
80,4,-0.018000000000000013,20,-0.0035,4,0
100,5,-0.022500000000000017,20,-0.0045000000000000005,5,0
120,6,-0.02650000000000002,20,-0.004,6,0
140,7,-0.03150000000000002,20,-0.005000000000000001,7,0
160,8,-0.036000000000000025,20,-0.0045000000000000005,8,0
180,9,-0.04200000000000003,20,-0.006000000000000002,9,0
200,10,-0.046000000000000034,20,-0.004,10,0
240,12,-0.057500000000000044,20,-0.005500000000000001,12,0
280,14,-0.06500000000000004,20,-0.004,14,0
340,17,-0.08350000000000006,20,-0.005500000000000001,17,0
400,20,-0.09650000000000007,20,-0.004,20,0
500,25,-0.1240000000000001,20,-0.007000000000000003,25,0
600,30,-0.1485000000000001,20,-0.0035,30,0
800,40,-0.19950000000000015,20,-0.004,40,0
1000,50,-0.2450000000000002,20,-0.004,50,0
1200,60,-0.2940000000000002,20,-0.004,60,0
1400,70,-0.34650000000000025,20,-0.0045000000000000005,70,0
1600,80,-0.3955000000000003,20,-0.0045000000000000005,80,0
1800,90,-0.44400000000000034,20,-0.005000000000000001,90,0
2000,100,-0.4890000000000004,20,-0.004,100,0
2400,120,-0.5879999999999906,20,-0.007000000000000003,120,0
2800,140,-0.6824999999999802,20,-0.005500000000000001,140,0
3400,170,-0.8064999999999666,20,-0.0025,170,0
4000,200,-0.9254999999999535,20,-0.004,200,0
5000,250,-1.1159999999999326,20,-0.0025,250,0
6000,300,-1.2994999999999124,20,-0.005500000000000001,300,0
8000,400,-1.6269999999998763,20,-0.001,400,0
10000,500,-1.9224999999998438,20,-0.002,500,0
12000,600,-2.1619999999998893,20,-0.005000000000000001,600,0
14000,700,-2.349499999999952,20,-0.0025,700,0
16000,800,-2.5005000000000024,20,-0.001,800,0
18000,900,-2.5940000000000336,20,-0.001,900,0
20000,1000,-2.646000000000051,20,-0.0005,1000,0
24000,1200,-2.7010000000000693,20,-0.0005,1200,0
28000,1400,-2.750500000000086,20,-0.001,1400,0
34000,1700,-2.837500000000115,20,0.0,1700,0
40000,2000,-2.91250000000014,20,0.0,2000,0
50000,2500,-3.0390000000001822,20,0.0,2500,0
60000,3000,-3.158500000000222,20,0.0,3000,0
80000,4000,-3.3940000000003008,20,0.0,4000,0
100000,5000,-3.6575000000003888,20,-0.001,5000,0
120000,6000,-3.8960000000004684,20,0.0,6000,0
140000,7000,-4.159000000000415,20,0.0,7000,0
160000,8000,-4.394500000000284,20,-0.001,8000,0
180000,9000,-4.6355000000001505,20,0.0,9000,0
200000,10000,-4.868500000000021,20,0.0,10000,0
