steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,-1.0,3,-1.0,1,4.0
12,4,0.0,3,1.0,2,4.0
15,5,1.0,3,1.0,3,4.0
18,6,0.0,3,-1.0,3,6.0
21,7,-1.0,3,-1.0,3,8.0
24,8,-2.0,3,-1.0,3,10.0
27,9,-3.0,3,-1.0,3,12.0
30,10,-2.0,3,1.0,4,12.0
36,12,-2.0,3,1.0,5,14.0
42,14,-4.0,3,-1.0,5,18.0
51,17,-5.0,3,-1.0,6,22.0
60,20,-4.0,3,1.0,8,24.0
75,25,-7.0,3,1.0,9,32.0
90,30,-6.0,3,1.0,12,36.0
120,40,-6.0,3,1.0,17,46.0
150,50,-12.0,3,1.0,19,62.0
180,60,-14.0,3,-1.0,23,74.0
210,70,-12.0,3,1.0,29,82.0
240,80,-10.0,3,1.0,35,90.0
270,90,-6.0,3,1.0,42,96.0
300,100,-8.0,3,1.0,46,108.0
360,120,-6.0,3,1.0,57,126.0
420,140,-10.0,3,-1.0,65,150.0
510,170,-8.0,3,1.0,81,178.0
600,200,-16.0,3,-1.0,92,216.0
750,250,-20.0,3,-1.0,115,270.0
900,300,-16.0,3,1.0,142,316.0
1200,400,-12.0,3,-1.0,194,412.0
1500,500,-4.0,3,-1.0,248,504.0
1800,600,-10.0,3,1.0,295,610.0
2100,700,-8.0,3,-1.0,346,708.0
2400,800,-18.0,3,-1.0,391,818.0
2700,900,-24.0,3,1.0,438,924.0
3000,1000,-26.0,3,1.0,487,1026.0
3600,1200,-32.0,3,1.0,584,1232.0
4200,1400,-56.0,3,1.0,672,1456.0
5100,1700,-80.0,3,-1.0,810,1780.0
6000,2000,-68.0,3,-1.0,966,2068.0
7500,2500,-58.0,3,-1.0,1221,2558.0
9000,3000,-112.0,3,1.0,1444,3112.0
12000,4000,-72.0,3,1.0,1964,4072.0
15000,5000,-62.0,3,1.0,2469,5062.0
18000,6000,-40.0,3,1.0,2980,6040.0
21000,7000,-22.0,3,-1.0,3489,7022.0
24000,8000,-30.0,3,1.0,3985,8030.0
27000,9000,-14.0,3,-1.0,4493,9014.0
30000,10000,-12.0,3,-1.0,4994,10012.0
