steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.006666666666666665,30,-0.006666666666666665,1,0
60,2,0.9910577670780247,30,0.9977244337446913,2,0
90,3,0.985724433744692,30,-0.005333333333333333,3,0
120,4,1.7701967790670532,30,0.7844723453223607,3,0
150,5,1.7648634457337204,30,-0.005333333333333333,4,0
180,6,1.7591967790670544,30,-0.005666666666666666,4,0
210,7,1.7538634457337217,30,-0.005333333333333333,5,0
240,8,1.747530112400389,30,-0.006333333333333332,6,0
270,9,1.7435301124003895,30,-0.004000000000000001,7,0
300,10,1.73853011240039,30,-0.005,8,0
360,12,2.3248698418199645,30,0.591673062752907,10,0
420,14,2.3148698418199656,30,-0.004666666666666667,12,0
510,17,2.300536508486634,30,-0.005666666666666666,15,0
600,20,1.911205515677588,30,-0.4532549031355342,18,0
750,25,1.8872055156775907,30,-0.004333333333333334,23,0
900,30,1.86287218234426,30,-0.004333333333333334,27,0
1200,40,2.077339764647067,30,-0.004666666666666667,37,0
1500,50,1.7025816716212203,30,-0.005,47,0
1800,60,2.9063977205014377,30,-0.0030000000000000005,56,0
2100,70,3.0048726695471832,30,-0.004666666666666667,65,0
2400,80,1.9349922306150469,30,-0.005666666666666666,74,0
2700,90,4.500790913450949,30,0.08603797579023972,84,0
3000,100,5.235119818005686,30,-0.005,94,0
3600,120,2.8205718985208996,30,-0.004333333333333334,113,0
4200,140,-0.238940272694211,30,-0.006333333333333332,133,0
5100,170,-0.6235328980543908,30,-0.004666666666666667,162,0
6000,200,-2.842597685747122,30,-0.005333333333333333,192,0
7500,250,-2.093709649452367,30,-0.005,242,0
9000,300,-2.1014213927767424,30,-0.5351641760722619,290,0
12000,400,-3.782766635312228,30,-0.0036666666666666675,389,0
15000,500,-4.196204807142249,30,-0.005,488,0
18000,600,-11.684480943875002,30,-0.005333333333333333,587,0
21000,700,-13.158403825240027,30,-0.004333333333333334,686,0
24000,800,-16.238518384689893,30,-0.004333333333333334,786,0
27000,900,-19.834362965078622,30,-0.004666666666666667,886,0
30000,1000,-20.726070791385567,30,-0.005,986,0
36000,1200,-19.18384123000187,30,-0.004666666666666667,1186,0
42000,1400,-23.271133388358173,30,-0.004666666666666667,1386,0
51000,1700,-22.818587404975943,30,-0.005,1686,0
60000,2000,-26.23874605939609,30,-0.004333333333333334,1986,0
75000,2500,-17.874136931826985,30,-0.005666666666666666,2486,0
90000,3000,-24.020680075892464,30,-0.005,2986,0
120000,4000,-31.403230161570217,30,-0.005,3986,0
150000,5000,-40.21085449782329,30,-0.005,4985,0
180000,6000,-37.65143760518884,30,-0.005,5983,0
210000,7000,-45.9533647641048,30,0.16157786740859117,6982,0
240000,8000,-52.53618937715717,30,-0.004666666666666667,7981,0
270000,9000,-64.01492139304277,30,-0.005,8979,0
300000,10000,-81.92981996771353,30,-0.005,9977,0
