steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.006250000000000004,40,-0.006250000000000004,1,0
80,2,-0.012000000000000009,40,-0.005750000000000003,2,0
120,3,-0.017750000000000012,40,-0.005750000000000003,3,0
160,4,-0.023750000000000018,40,-0.006000000000000004,4,0
200,5,-0.029500000000000023,40,-0.005750000000000003,5,0
240,6,-0.03325000000000002,40,-0.0037500000000000016,6,0
280,7,-0.03775000000000003,40,-0.004500000000000002,7,0
320,8,-0.04225000000000003,40,-0.004500000000000002,8,0
360,9,-0.048750000000000036,40,-0.006500000000000004,9,0
400,10,-0.05325000000000004,40,-0.004500000000000002,10,0
480,12,-0.06450000000000004,40,-0.0047500000000000025,12,0
560,14,-0.07450000000000005,40,-0.004500000000000002,14,0
680,17,-0.08725000000000006,40,-0.0047500000000000025,17,0
800,20,-0.10175000000000008,40,-0.004500000000000002,20,0
1000,25,-0.12575000000000008,40,-0.004500000000000002,25,0
1200,30,-0.1527500000000001,40,-0.005500000000000003,30,0
1600,40,-0.19975000000000015,40,-0.005750000000000003,40,0
2000,50,-0.2445000000000002,40,-0.0047500000000000025,50,0
2400,60,-0.2939999999999953,40,-0.0035000000000000014,60,0
2800,70,-0.3469999999999895,40,-0.006250000000000004,70,0
3200,80,-0.39549999999998414,40,-0.004000000000000002,80,0
3600,90,-0.4449999999999787,40,-0.005000000000000003,90,0
4000,100,-0.4959999999999731,40,-0.0047500000000000025,100,0
4800,120,-0.5942499999999623,40,-0.005250000000000003,120,0
5600,140,-0.6989999999999508,40,-0.004250000000000002,140,0
6800,170,-0.851249999999934,40,-0.004250000000000002,170,0
8000,200,-1.0004999999999178,40,-0.005250000000000003,200,0
10000,250,-1.2477500000000004,40,-0.004250000000000002,250,0
12000,300,-1.4977500000000838,40,-0.0035000000000000014,300,0
16000,400,-2.0065000000002478,40,-0.0047500000000000025,400,0
20000,500,-2.516749999999965,40,-0.006500000000000004,500,0
24000,600,-3.021749999999685,40,-0.005750000000000003,600,0
28000,700,-3.530999999999403,40,-0.005000000000000003,700,0
32000,800,-4.052499999999207,40,-0.006500000000000004,800,0
36000,900,-4.598499999999874,40,-0.004000000000000002,900,0
40000,1000,-5.156000000000556,40,-0.006000000000000004,1000,0
48000,1200,-6.327000000001987,40,-0.006000000000000004,1200,0
56000,1400,-7.501250000003422,40,-0.006000000000000004,1400,0
68000,1700,-9.259500000001095,40,-0.004500000000000002,1700,0
80000,2000,-11.013249999997008,40,-0.006000000000000004,2000,0
100000,2500,-13.932999999990203,40,-0.006000000000000004,2500,0
120000,3000,-16.86424999998951,40,-0.005750000000000003,3000,0
160000,4000,-22.717250000017458,40,-0.006000000000000004,4000,0
200000,5000,-28.564500000045378,40,-0.006000000000000004,5000,0
240000,6000,-34.43750000007342,40,-0.006000000000000004,6000,0
280000,7000,-40.27475000010129,40,-0.006000000000000004,7000,0
320000,8000,-46.1405000001293,40,-0.005500000000000003,8000,0
360000,9000,-51.783500000156245,40,-0.004250000000000002,9000,0
400000,10000,-56.81575000018027,40,-0.0047500000000000025,10000,0
