steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,3.0,3,1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,1.0,3,-1.0,4,6.0
24,8,0.0,3,-1.0,4,8.0
27,9,1.0,3,1.0,5,8.0
30,10,2.0,3,1.0,6,8.0
36,12,4.0,3,1.0,8,8.0
42,14,4.0,3,1.0,9,10.0
51,17,5.0,3,1.0,11,12.0
60,20,6.0,3,-1.0,13,14.0
75,25,7.0,3,1.0,16,18.0
90,30,4.0,3,-1.0,17,26.0
120,40,8.0,3,-1.0,24,32.0
150,50,4.0,3,-1.0,27,46.0
180,60,6.0,3,1.0,33,54.0
210,70,12.0,3,1.0,41,58.0
240,80,8.0,3,-1.0,44,72.0
270,90,6.0,3,1.0,48,84.0
300,100,8.0,3,1.0,54,92.0
360,120,14.0,3,-1.0,67,106.0
420,140,8.0,3,-1.0,74,132.0
510,170,-2.0,3,-1.0,84,172.0
600,200,-6.0,3,-1.0,97,206.0
750,250,-4.0,3,1.0,123,254.0
900,300,0.0,3,1.0,150,300.0
1200,400,4.0,3,1.0,202,396.0
1500,500,-8.0,3,1.0,246,508.0
1800,600,6.0,3,1.0,303,594.0
2100,700,20.0,3,-1.0,360,680.0
2400,800,52.0,3,1.0,426,748.0
2700,900,76.0,3,-1.0,488,824.0
3000,1000,106.0,3,1.0,553,894.0
3600,1200,148.0,3,-1.0,674,1052.0
4200,1400,210.0,3,1.0,805,1190.0
5100,1700,316.0,3,-1.0,1008,1384.0
6000,2000,422.0,3,-1.0,1211,1578.0
7500,2500,574.0,3,-1.0,1537,1926.0
9000,3000,754.0,3,1.0,1877,2246.0
12000,4000,1088.0,3,1.0,2544,2912.0
15000,5000,1482.0,3,-1.0,3241,3518.0
18000,6000,1928.0,3,1.0,3964,4072.0
21000,7000,2298.0,3,-1.0,4649,4702.0
24000,8000,2750.0,3,1.0,5375,5250.0
27000,9000,3164.0,3,-1.0,6082,5836.0
30000,10000,3596.0,3,1.0,6798,6404.0
