steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.48673669491914157,1,0.48673669491914157,0.5
2,2,-0.6092342710645435,1,-1.0959709659836852,0.7
3,3,4.13378760750663,1,4.743021878571173,1.6
4,4,6.4279752634914615,1,2.2941876559848313,2.2
5,5,10.265534455782763,1,3.837559192291301,2.4000000000000004
6,6,9.974910185603504,1,-0.2906242701792592,2.8000000000000003
7,7,14.34378405900398,1,4.368873873400476,2.9000000000000004
8,8,14.622740149530788,1,0.2789560905268082,3.8000000000000003
9,9,17.15513141512347,1,2.5323912655926826,3.8000000000000003
10,10,19.899591400406095,1,2.744459985282623,4.4
12,12,20.92806700386147,1,-0.9403830423885274,4.5
14,14,24.577955771297074,1,1.3127749574849916,5.9
17,17,21.023947867053433,1,-0.5584411908260296,6.6000000000000005
20,20,28.299925731920162,1,-1.293608764623527,8.200000000000001
25,25,24.770603329576396,1,-3.2601535704433973,11.000000000000002
30,30,16.851585288500704,1,-1.891237382229785,13.100000000000001
40,40,31.24435994258565,1,0.49492701712852605,17.299999999999997
50,50,39.19444458969014,1,0.19078759766240583,23.899999999999995
60,60,46.69150815414996,1,2.130600368166204,27.59999999999999
70,70,56.588221291804416,1,1.849529757489015,32.79999999999999
80,80,62.267758125423605,1,3.3509350699999967,37.79999999999999
90,90,66.34036196171826,1,-0.02080167849124609,43.09999999999999
100,100,77.21530684241365,1,1.7354164314725913,47.79999999999999
120,120,89.69386154729195,1,-3.5864131391405722,56.29999999999999
140,140,88.27017121923207,1,1.9041923968684773,65.59999999999998
170,170,72.12222589014337,1,-1.0166761480119333,82.30000000000001
200,200,84.13208254686154,1,-0.6312984406829433,96.69999999999999
250,250,98.20735322911408,1,3.0213975881884796,123.49999999999999
300,300,132.23075377061403,1,-3.338768186111435,149.2999999999999
400,400,203.0980082324447,1,-0.5806273317317167,199.39999999999992
500,500,229.66098424064555,1,2.7153359016724328,249.1999999999999
600,600,270.87478250445855,1,-4.5311249282144495,297.99999999999994
700,700,263.5918033603415,1,2.721879342198805,350.79999999999967
800,800,348.664369048614,1,2.588858047283531,399.8999999999999
900,900,427.2770173391003,1,7.34506692033292,451.7999999999998
1000,1000,488.8517973034816,1,-0.9975118762807003,502.0
1200,1200,671.9458650238905,1,2.4634691164427878,535.0999999999999
1400,1400,829.5063714898025,1,0.9779740563397578,540.6
1700,1700,1125.5817948048314,1,-1.632876490606248,544.0
2000,2000,1382.7943661372387,1,0.6849530558017811,553.0
2500,2500,1739.2081907949382,1,6.512406422461572,569.3999999999997
3000,3000,2234.6604804297267,1,-0.39185664247409213,582.6
4000,4000,2999.8049217104062,1,-1.1790506126543678,613.4999999999999
5000,5000,3837.1423835386368,1,-0.9114583409456345,686.9999999999998
6000,6000,4739.855749924072,1,6.348623174291035,722.1999999999998
7000,7000,5725.41106279173,1,1.6124415301843662,752.5999999999993
8000,8000,6595.965387475518,1,-2.4628642676891195,775.1999999999995
9000,9000,7576.1326748100255,1,3.0901152314481557,802.4999999999992
10000,10000,8670.936001739921,1,0.9755951281432043,828.099999999999
