steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.0046,50,-0.0046,1,0
100,2,-0.010800000000000002,50,-0.006199999999999997,2,0
150,3,-0.014600000000000012,50,-0.0038000000000000013,3,0
200,4,-0.020599999999999986,50,-0.0059999999999999975,4,0
250,5,-0.8457426092419208,50,-0.8251426092419208,5,0
300,6,-0.8505426092419203,50,-0.0048,6,0
350,7,0.3039059268331591,50,1.154448536075079,7,0
400,8,0.29890592683315964,50,-0.004999999999999999,8,0
450,9,0.29410592683316017,50,-0.0048,9,0
500,10,0.28870592683316076,50,-0.0053999999999999986,10,0
600,12,0.27870592683316187,50,-0.005599999999999998,12,0
700,14,0.2695059268331629,50,-0.004999999999999999,14,0
850,17,-0.015353069692882054,50,-0.0053999999999999986,16,0
1000,20,-0.028753069692881977,50,-0.0038000000000000013,19,0
1250,25,-2.210016232822105,50,-0.005599999999999998,24,0
1500,30,-2.2352162328221024,50,-0.005199999999999999,29,0
2000,40,-1.8257255747772712,50,-0.004999999999999999,39,0
2500,50,-0.6885080904356677,50,-0.0044,49,0
3000,60,-0.7375080904356623,50,-0.0044,59,0
3500,70,0.038267889786866335,50,-0.004999999999999999,69,0
4000,80,0.28200779684314975,50,-0.004200000000000001,79,0
4500,90,0.15218670905235096,50,-0.0048,89,0
5000,100,0.10298670905234955,50,-0.0053999999999999986,99,0
6000,120,-2.2209957465092196,50,-0.005599999999999998,118,0
7000,140,-0.5195980726822044,50,-0.0046,138,0
8500,170,1.46962162016082,50,-0.004999999999999999,168,0
10000,200,-1.823191089187614,50,-0.005199999999999999,197,0
12500,250,-1.7597062353719166,50,-0.004200000000000001,247,0
15000,300,-4.7463237274491465,50,-0.0048,294,0
20000,400,4.512077026307147,50,-0.69399075686826,392,0
25000,500,4.634676640286425,50,-0.8306127147697477,490,0
30000,600,11.394882362557498,50,-0.004000000000000001,589,0
35000,700,12.858386570192126,50,-0.005599999999999998,688,0
40000,800,11.289471192494348,50,-0.004999999999999999,787,0
45000,900,12.543485417734894,50,-0.08489931627103861,885,0
50000,1000,12.431984752768544,50,-0.37360749483412176,983,0
60000,1200,-2.027573666969756,50,-0.0044,1183,0
70000,1400,-4.174140669968323,50,-0.0046,1379,0
85000,1700,-6.16462817851922,50,-0.04033321669048675,1676,0
100000,2000,-15.118245584944363,50,-0.004200000000000001,1964,0
125000,2500,-23.98503239470476,50,-0.006199999999999997,2426,0
150000,3000,-26.52991901260527,50,-0.8395448907623569,2921,0
200000,4000,-44.73742672852059,50,-0.8865184238739732,3893,0
250000,5000,-52.02041088557437,50,-0.0059999999999999975,4858,0
300000,6000,-52.96239618703171,50,-0.40507832976248237,5814,0
350000,7000,-51.52697483426589,50,-0.005799999999999998,6773,0
400000,8000,-54.787976780517866,50,2.128221699186174,7751,0
450000,9000,-51.5877338411174,50,-0.0044,8728,0
500000,10000,-19.198653588923616,50,-0.005199999999999999,9718,0
