steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.007,10,-0.007,1,0.0
20,2,-0.012000000000000004,10,-0.005,2,0.0
30,3,-0.01800000000000001,10,-0.006,3,0.0
40,4,-0.027000000000000017,10,-0.009000000000000001,4,0.0
50,5,-0.03100000000000002,10,-0.004,5,0.0
60,6,-0.037000000000000026,10,-0.006,6,0.0
70,7,-0.04200000000000003,10,-0.005,7,0.0
80,8,-0.046000000000000034,10,-0.004,8,0.0
90,9,-0.05200000000000004,10,-0.006,9,0.0
100,10,-0.05600000000000004,10,-0.004,10,0.0
120,12,-0.06100000000000005,10,-0.002,12,0.0
140,14,-0.07200000000000005,10,-0.005,14,0.0
170,17,-0.09300000000000007,10,-0.007,17,0.0
200,20,-0.11000000000000008,10,-0.007,20,0.0
250,25,-0.1330000000000001,10,-0.003,25,0.0
300,30,-0.1590000000000001,10,-0.003,30,0.0
400,40,-0.22000000000000017,10,-0.002,40,0.0
500,50,-0.2750000000000002,10,-0.007,50,0.0
600,60,-0.32500000000000023,10,-0.006,60,0.0
700,70,-0.3770000000000003,10,-0.005,70,0.0
800,80,-0.4260000000000003,10,-0.005,80,0.0
900,90,-0.47600000000000037,10,-0.006,90,0.0
1000,100,-0.5210000000000004,10,-0.004,100,0.0
1200,120,-0.6170000000000004,10,-0.006,120,0.0
1400,140,-0.7130000000000005,10,-0.006,140,0.0
1700,170,-0.8610000000000007,10,-0.006,170,0.0
2000,200,-1.0000000000000007,10,-0.001,200,0.0
2500,250,-1.241999999999974,10,-0.004,250,0.0
3000,300,-1.5009999999999455,10,-0.004,300,0.0
4000,400,-1.9529999999998957,10,-0.004,400,0.0
5000,500,-2.4119999999998454,10,-0.004,500,0.0
6000,600,-2.878999999999794,10,-0.007,600,0.0
7000,700,-3.342999999999743,10,-0.003,700,0.0
8000,800,-3.7729999999996955,10,-0.004,800,0.0
9000,900,-4.210999999999741,10,-0.004,900,0.0
10000,1000,-4.6319999999998815,10,-0.004,1000,0.0
12000,1200,-5.6650000000002265,10,-0.005,1200,0.0
14000,1400,-6.684000000000567,10,-0.005,1400,0.0
17000,1700,-8.203000000000893,10,-0.005,1700,0.0
20000,2000,-9.75900000000003,10,-0.005,2000,0.0
25000,2500,-11.696999999998956,10,-0.003,2500,0.0
30000,3000,-13.943999999997711,10,-0.005,3000,0.0
40000,4000,-17.407999999998292,10,-0.003,4000,0.0
50000,5000,-18.884000000000096,10,-0.002,5000,0.0
60000,6000,-20.658000000002264,10,-0.003,6000,0.0
70000,7000,-22.051000000003967,10,-0.001,7000,0.0
80000,8000,-26.722000000009675,10,-0.003,8000,0.0
90000,9000,-28.23900000001153,10,-0.001,9000,0.0
100000,10000,-30.010000000014916,10,-0.002,9999,1.0
