steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.7616479137803951,40,-0.7616479137803951,1,0
80,2,-0.7656479137803947,40,-0.004000000000000002,2,0
120,3,-0.771897913780394,40,-0.006250000000000004,3,0
160,4,-0.7771479137803934,40,-0.005250000000000003,4,0
200,5,-0.2431498441047074,40,0.5339980696756856,5,0
240,6,-0.24764984410470742,40,-0.004500000000000002,6,0
280,7,-0.25264984410470714,40,-0.005000000000000003,7,0
320,8,-0.2593998441047064,40,-0.006750000000000004,8,0
360,9,-0.2658998441047057,40,-0.006500000000000004,9,0
400,10,-0.2713998441047051,40,-0.005500000000000003,10,0
480,12,-0.29599314180026526,40,-0.020343297695561105,12,0
560,14,-0.30599314180026416,40,-0.005750000000000003,14,0
680,17,-0.07278555060312919,40,-0.0047500000000000025,17,0
800,20,-2.693523421873975,40,-0.005000000000000003,20,0
1000,25,-2.719023421873961,40,-0.0037500000000000016,25,0
1200,30,-2.744023421873947,40,-0.005000000000000003,30,0
1600,40,-1.8016596754698715,40,-0.005500000000000003,40,0
2000,50,-1.8499096754698876,40,-0.005250000000000003,49,0
2400,60,-2.9989399451601173,40,-0.005250000000000003,59,0
2800,70,-1.794745893304983,40,-0.006000000000000004,68,0
3200,80,-3.2811631282485636,40,-0.004250000000000002,78,0
3600,90,-3.329163128248537,40,-0.005000000000000003,88,0
4000,100,-1.599283320414608,40,-0.005500000000000003,98,0
4800,120,-1.7609168069569516,40,-0.006000000000000004,118,0
5600,140,2.6677687576686377,40,0.9882214031545298,137,0
6800,170,5.1369538928909355,40,-0.005500000000000003,166,0
8000,200,2.2182047214324743,40,-0.004000000000000002,196,0
10000,250,2.134056262243499,40,-0.005000000000000003,246,0
12000,300,-2.0447129603457226,40,-0.0047500000000000025,293,0
16000,400,-3.812813260730604,40,-0.005250000000000003,389,0
20000,500,0.6472365062365776,40,-0.005500000000000003,488,0
24000,600,1.0452114621180626,40,-0.005500000000000003,582,0
28000,700,2.9071548718299733,40,-0.006000000000000004,681,0
32000,800,3.984581893310947,40,-0.005250000000000003,775,0
36000,900,-3.036663073292349,40,-0.0047500000000000025,873,0
40000,1000,3.076314950671543,40,-0.006750000000000004,968,0
48000,1200,2.5250570532473007,40,-0.5332687563126065,1157,0
56000,1400,11.381710608441614,40,-0.005500000000000003,1350,0
68000,1700,5.083006177875707,40,-0.007750000000000005,1640,0
80000,2000,2.854670065473515,40,-0.006500000000000004,1914,0
100000,2500,0.32077237475307274,40,-0.007750000000000005,2407,0
120000,3000,-3.6418911527477125,40,-0.007250000000000005,2869,0
160000,4000,-6.933497005191397,40,-0.007500000000000005,3659,0
200000,5000,-0.5316096170913244,40,-0.005750000000000003,4523,0
240000,6000,-4.277345714273983,40,-0.004500000000000002,5483,0
280000,7000,-13.011520939002072,40,-0.0047500000000000025,6473,0
320000,8000,-14.044363128561415,40,-0.005750000000000003,7361,0
360000,9000,-40.91265953503899,40,-0.006250000000000004,8245,0
400000,10000,-49.89726323517999,40,3.1651282722911147,9183,0
