steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.004,10,-0.004,1,0.0
20,2,-0.011000000000000003,10,-0.007,2,0.0
30,3,-0.015000000000000006,10,-0.004,3,0.0
40,4,-0.022000000000000013,10,-0.007,4,0.0
50,5,-0.03000000000000002,10,-0.008,5,0.0
60,6,-0.035000000000000024,10,-0.005,6,0.0
70,7,-0.04100000000000003,10,-0.006,7,0.0
80,8,-0.04900000000000004,10,-0.008,8,0.0
90,9,-0.05500000000000004,10,-0.006,9,0.0
100,10,-0.060000000000000046,10,-0.005,10,0.0
120,12,-0.07300000000000005,10,-0.005,12,0.0
140,14,-0.08400000000000006,10,-0.006,14,0.0
170,17,-0.10000000000000007,10,-0.006,17,0.0
200,20,-0.11300000000000009,10,-0.005,20,0.0
250,25,-0.1430000000000001,10,-0.007,25,0.0
300,30,-0.16000000000000011,10,-0.005,30,0.0
400,40,-0.21200000000000016,10,-0.004,40,0.0
500,50,-0.2600000000000002,10,-0.004,50,0.0
600,60,-0.3050000000000002,10,-0.005,60,0.0
700,70,-0.35700000000000026,10,-0.005,70,0.0
800,80,-0.4100000000000003,10,-0.006,80,0.0
900,90,-0.45400000000000035,10,-0.006,90,0.0
1000,100,-0.5010000000000003,10,-0.003,100,0.0
1200,120,-0.5890000000000004,10,-0.003,120,0.0
1400,140,-0.6910000000000005,10,-0.004,140,0.0
1700,170,0.16199999999999937,10,-0.005,169,1.0
2000,200,0.03199999999999925,10,-0.006,199,1.0
2500,250,-0.19900000000000093,10,-0.007,249,1.0
3000,300,-0.4010000000000011,10,-0.004,299,1.0
4000,400,0.1659999999999986,10,-0.005,398,2.0
5000,500,-0.26500000000000173,10,-0.004,498,2.0
6000,600,-0.673000000000002,10,-0.001,598,2.0
7000,700,-1.046999999999997,10,-0.003,698,2.0
8000,800,-1.428999999999955,10,-0.004,798,2.0
9000,900,-1.772999999999917,10,-0.004,898,2.0
10000,1000,-2.080999999999883,10,-0.003,998,2.0
12000,1200,-2.6839999999998168,10,-0.003,1198,2.0
14000,1400,-3.2939999999997496,10,-0.003,1398,2.0
17000,1700,-4.199999999999738,10,-0.003,1698,2.0
20000,2000,-5.101000000000039,10,-0.003,1998,2.0
25000,2500,-6.633000000000551,10,-0.003,2498,2.0
30000,3000,-8.124000000000938,10,-0.003,2998,2.0
40000,4000,-11.139999999999267,10,-0.002,3998,2.0
50000,5000,-14.180999999997582,10,-0.003,4998,2.0
60000,6000,-17.24099999999809,10,-0.003,5998,2.0
70000,7000,-20.31900000000185,10,-0.004,6998,2.0
80000,8000,-23.37800000000559,10,-0.003,7998,2.0
90000,9000,-26.519000000009427,10,-0.003,8998,2.0
100000,10000,-29.626000000013224,10,-0.003,9998,2.0
