steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.004250000000000002,40,-0.004250000000000002,1,0
80,2,-0.009000000000000006,40,-0.0047500000000000025,2,0
120,3,-0.01400000000000001,40,-0.005000000000000003,3,0
160,4,-1.1279694847572272,40,-1.1139694847572272,4,0
200,5,-1.133469484757229,40,-0.005500000000000003,5,0
240,6,-1.1379694847572306,40,-0.004500000000000002,6,0
280,7,-2.434648421622163,40,-1.2966789368649314,7,0
320,8,-2.4391484216221606,40,-0.004500000000000002,8,0
360,9,-2.4443984216221577,40,-0.005250000000000003,9,0
400,10,-2.676041646606841,40,-0.23164322498468573,10,0
480,12,-2.687291646606835,40,-0.006000000000000004,11,0
560,14,-3.7770298296664846,40,-1.0844881830596544,13,0
680,17,-3.7915298296664766,40,-0.004000000000000002,16,0
800,20,-4.1603974296678,40,-0.005500000000000003,19,0
1000,25,-5.71942716247873,40,-0.005500000000000003,24,0
1200,30,-5.7659553619655295,40,-0.005500000000000003,29,0
1600,40,-4.772133091772051,40,-0.0047500000000000025,39,0
2000,50,-6.987090566774758,40,-0.005500000000000003,49,0
2400,60,-7.1650161437623705,40,-0.0047500000000000025,59,0
2800,70,-6.393989889483377,40,-0.005500000000000003,69,0
3200,80,-5.882665432444231,40,-0.006000000000000004,78,0
3600,90,-6.527202334241626,40,-0.004000000000000002,87,0
4000,100,-6.577202334241687,40,-0.005000000000000003,97,0
4800,120,-10.934619626055271,40,-0.004500000000000002,116,0
5600,140,-8.470994902488895,40,-0.006250000000000004,136,0
6800,170,-7.526139978525679,40,-0.005500000000000003,166,0
8000,200,-13.278195096671716,40,-0.004000000000000002,195,0
10000,250,-13.357630076126377,40,-0.006000000000000004,243,0
12000,300,-11.607303121428686,40,-0.0047500000000000025,291,0
16000,400,-21.926411675795144,40,-0.6394000529328492,389,0
20000,500,-20.16152041283293,40,-0.006500000000000004,487,0
24000,600,-15.663045585442363,40,-0.004000000000000002,585,0
28000,700,-17.055533951593432,40,-0.005250000000000003,684,0
32000,800,-10.749035288211012,40,-0.005000000000000003,780,0
36000,900,-5.368539358956074,40,-0.0047500000000000025,879,0
40000,1000,2.5397009463317657,40,-0.005000000000000003,974,0
48000,1200,3.55457824986309,40,0.6208316435381906,1169,0
56000,1400,1.1402529024493158,40,-0.005750000000000003,1368,0
68000,1700,-4.660640127969115,40,0.4587380296478054,1656,0
80000,2000,-11.948620708886905,40,0.7927173045019104,1954,0
100000,2500,6.039889579192307,40,-0.005750000000000003,2436,0
120000,3000,11.968883019207988,40,-0.0047500000000000025,2923,0
160000,4000,-14.836774067439304,40,-0.0070000000000000045,3899,0
200000,5000,-58.708185956558665,40,-0.005000000000000003,4882,0
240000,6000,-48.06001686418355,40,-1.2232429382183732,5853,0
280000,7000,-33.4738788728059,40,0.23179454648616368,6824,0
320000,8000,-24.351772996562737,40,-0.005250000000000003,7798,0
360000,9000,-7.98095655364064,40,2.7976341858049376,8768,0
400000,10000,-7.337985723503911,40,-0.16890685110126644,9741,0
