steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-1000.0,1,-1000.0,2.0
2,2,-2000.0,1,-1000.0,4.0
3,3,-3000.0,1,-1000.0,6.0
4,4,-2000.0,1,1000.0,6.0
5,5,-3000.0,1,-1000.0,8.0
6,6,-4000.0,1,-1000.0,10.0
7,7,-5000.0,1,-1000.0,12.0
8,8,-6000.0,1,-1000.0,14.0
9,9,-7000.0,1,-1000.0,16.0
10,10,-8000.0,1,-1000.0,18.0
12,12,-8000.0,1,1000.0,20.0
14,14,-10000.0,1,-1000.0,24.0
17,17,-13000.0,1,-1000.0,30.0
20,20,-14000.0,1,-1000.0,34.0
25,25,-19000.0,1,-1000.0,44.0
30,30,-24000.0,1,-1000.0,54.0
40,40,-32000.0,1,-1000.0,72.0
50,50,-42000.0,1,-1000.0,92.0
60,60,-50000.0,1,1000.0,110.0
70,70,-60000.0,1,-1000.0,130.0
80,80,-68000.0,1,-1000.0,148.0
90,90,-78000.0,1,-1000.0,168.0
100,100,-88000.0,1,-1000.0,188.0
120,120,-106000.0,1,1000.0,226.0
140,140,-124000.0,1,-1000.0,264.0
170,170,-148000.0,1,-1000.0,318.0
200,200,-178000.0,1,-1000.0,378.0
250,250,-222000.0,1,-1000.0,472.0
300,300,-264000.0,1,-1000.0,564.0
400,400,-338000.0,1,1000.0,738.0
500,500,-418000.0,1,-1000.0,918.0
600,600,-496000.0,1,-1000.0,1096.0
700,700,-574000.0,1,1000.0,1274.0
800,800,-648000.0,1,-1000.0,1448.0
900,900,-728000.0,1,-1000.0,1628.0
1000,1000,-800000.0,1,-1000.0,1800.0
1200,1200,-952000.0,1,-1000.0,2152.0
1400,1400,-1102000.0,1,1000.0,2502.0
1700,1700,-1330000.0,1,1000.0,3030.0
2000,2000,-1584000.0,1,-1000.0,3584.0
2500,2500,-1988000.0,1,1000.0,4488.0
3000,3000,-2390000.0,1,-1000.0,5390.0
4000,4000,-3218000.0,1,-1000.0,7218.0
5000,5000,-4008000.0,1,-1000.0,9008.0
6000,6000,-4810000.0,1,-1000.0,10810.0
7000,7000,-5588000.0,1,-1000.0,12588.0
8000,8000,-6358000.0,1,-1000.0,14358.0
9000,9000,-7172000.0,1,-1000.0,16172.0
10000,10000,-8006000.0,1,-1000.0,18006.0
