steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.0047500000000000025,40,-0.0047500000000000025,1,0
80,2,-0.010000000000000007,40,-0.005250000000000003,2,0
120,3,-0.015000000000000012,40,-0.005000000000000003,3,0
160,4,-0.020000000000000014,40,-0.005000000000000003,4,0
200,5,-0.02475000000000002,40,-0.0047500000000000025,5,0
240,6,-0.030000000000000023,40,-0.005250000000000003,6,0
280,7,-0.036000000000000025,40,-0.006000000000000004,7,0
320,8,-0.04225000000000003,40,-0.006250000000000004,8,0
360,9,-0.045750000000000034,40,-0.0035000000000000014,9,0
400,10,-0.04925000000000004,40,-0.0035000000000000014,10,0
480,12,-0.059500000000000046,40,-0.004500000000000002,12,0
560,14,-0.06925000000000005,40,-0.0035000000000000014,14,0
680,17,-0.08425000000000006,40,-0.005500000000000003,17,0
800,20,-0.10125000000000008,40,-0.005750000000000003,20,0
1000,25,-0.1287500000000001,40,-0.005500000000000003,25,0
1200,30,-0.1550000000000001,40,-0.004250000000000002,30,0
1600,40,-0.20975000000000016,40,-0.006000000000000004,40,0
2000,50,-0.25474999999999964,40,-0.004500000000000002,50,0
2400,60,-0.3034999999999943,40,-0.006250000000000004,60,0
2800,70,-0.35374999999998874,40,-0.0047500000000000025,70,0
3200,80,-0.40374999999998323,40,-0.004000000000000002,80,0
3600,90,-0.45624999999997745,40,-0.005750000000000003,90,0
4000,100,-0.5052499999999721,40,-0.0047500000000000025,100,0
4800,120,-0.6024999999999614,40,-0.004250000000000002,120,0
5600,140,-0.6942499999999513,40,-0.005750000000000003,140,0
6800,170,-0.8464999999999345,40,-0.0047500000000000025,170,0
8000,200,-0.9917499999999185,40,-0.006250000000000004,200,0
10000,250,-1.2419999999999984,40,-0.0047500000000000025,250,0
12000,300,-1.4837500000000792,40,-0.006000000000000004,300,0
16000,400,-1.9707500000002418,40,-0.004500000000000002,400,0
20000,500,-2.4235000000000166,40,-0.0037500000000000016,500,0
24000,600,-2.88649999999976,40,-0.005500000000000003,600,0
28000,700,-3.345249999999506,40,-0.005250000000000003,700,0
32000,800,-3.792249999999258,40,-0.004000000000000002,800,0
36000,900,-4.2017499999993895,40,-0.004250000000000002,900,0
40000,1000,-4.59499999999987,40,-0.003250000000000001,1000,0
48000,1200,-5.325500000000763,40,-0.003250000000000001,1200,0
56000,1400,-6.049250000001647,40,-0.003250000000000001,1400,0
68000,1700,-7.132000000002971,40,-0.004250000000000002,1700,0
80000,2000,-8.220000000003518,40,-0.0035000000000000014,2000,0
100000,2500,-10.014999999999334,40,-0.003250000000000001,2500,0
120000,3000,-11.821749999995124,40,-0.004500000000000002,3000,0
160000,4000,-15.415249999986749,40,-0.004000000000000002,4000,0
200000,5000,-18.972249999999576,40,-0.004250000000000002,5000,0
240000,6000,-22.542500000016624,40,-0.004250000000000002,6000,0
280000,7000,-26.08100000003352,40,-0.003250000000000001,7000,0
320000,8000,-29.605250000050347,40,-0.003250000000000001,8000,0
360000,9000,-33.125500000067156,40,-0.003250000000000001,9000,0
400000,10000,-36.66550000008406,40,-0.003250000000000001,10000,0
