steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
101,1,-1.0,101,-1.0,0,2.0
202,2,0.0,101,1.0,1,2.0
303,3,1.0,101,1.0,2,2.0
404,4,0.0,101,-1.0,2,4.0
505,5,1.0,101,1.0,3,4.0
606,6,2.0,101,1.0,4,4.0
707,7,3.0,101,1.0,5,4.0
808,8,4.0,101,1.0,6,4.0
909,9,3.0,101,-1.0,6,6.0
1010,10,4.0,101,1.0,7,6.0
1212,12,4.0,101,1.0,8,8.0
1414,14,4.0,101,-1.0,9,10.0
1717,17,3.0,101,-1.0,10,14.0
2020,20,4.0,101,1.0,12,16.0
2525,25,7.0,101,1.0,16,18.0
3030,30,10.0,101,1.0,20,20.0
4040,40,8.0,101,-1.0,24,32.0
5050,50,4.0,101,-1.0,27,46.0
6060,60,12.0,101,1.0,36,48.0
7070,70,14.0,101,-1.0,42,56.0
8080,80,18.0,101,1.0,49,62.0
9090,90,18.0,101,1.0,54,72.0
10100,100,18.0,101,-1.0,59,82.0
12120,120,10.0,101,-1.0,65,110.0
14140,140,6.0,101,-1.0,73,134.0
17170,170,0.0,101,-1.0,85,170.0
20200,200,6.0,101,1.0,103,194.0
25250,250,12.0,101,-1.0,131,238.0
30300,300,16.0,101,1.0,158,284.0
40400,400,18.0,101,1.0,209,382.0
50500,500,26.0,101,1.0,263,474.0
60600,600,20.0,101,1.0,310,580.0
70700,700,26.0,101,1.0,363,674.0
80800,800,44.0,101,1.0,422,756.0
90900,900,42.0,101,-1.0,471,858.0
101000,1000,46.0,101,-1.0,523,954.0
121200,1200,50.0,101,-1.0,625,1150.0
141400,1400,24.0,101,1.0,712,1376.0
171700,1700,8.0,101,-1.0,854,1692.0
202000,2000,8.0,101,-1.0,1004,1992.0
252500,2500,-10.0,101,-1.0,1245,2510.0
303000,3000,2.0,101,1.0,1501,2998.0
404000,4000,68.0,101,1.0,2034,3932.0
505000,5000,90.0,101,1.0,2545,4910.0
606000,6000,56.0,101,-1.0,3028,5944.0
707000,7000,2.0,101,-1.0,3501,6998.0
808000,8000,-12.0,101,-1.0,3994,8012.0
909000,9000,4.0,101,1.0,4502,8996.0
1010000,10000,-42.0,101,-1.0,4979,10042.0
