steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,-1.0,2,-1.0,0,2.0
4,2,0.0,2,1.0,1,2.0
6,3,1.0,2,1.0,2,2.0
8,4,0.0,2,-1.0,2,4.0
10,5,1.0,2,1.0,3,4.0
12,6,0.0,2,-1.0,3,6.0
14,7,1.0,2,1.0,4,6.0
16,8,2.0,2,1.0,5,6.0
18,9,1.0,2,-1.0,5,8.0
20,10,0.0,2,-1.0,5,10.0
24,12,2.0,2,1.0,7,10.0
28,14,2.0,2,1.0,8,12.0
34,17,3.0,2,1.0,10,14.0
40,20,2.0,2,-1.0,11,18.0
50,25,1.0,2,1.0,13,24.0
60,30,0.0,2,-1.0,15,30.0
80,40,0.0,2,-1.0,20,40.0
100,50,-4.0,2,-1.0,23,54.0
120,60,-8.0,2,-1.0,26,68.0
140,70,-14.0,2,-1.0,28,84.0
160,80,-14.0,2,1.0,33,94.0
180,90,-10.0,2,-1.0,40,100.0
200,100,-8.0,2,1.0,46,108.0
240,120,-4.0,2,-1.0,58,124.0
280,140,-2.0,2,1.0,69,142.0
340,170,10.0,2,1.0,90,160.0
400,200,32.0,2,1.0,116,168.0
500,250,66.0,2,1.0,158,184.0
600,300,110.0,2,-1.0,205,190.0
800,400,198.0,2,1.0,299,202.0
1000,500,294.0,2,1.0,397,206.0
1200,600,392.0,2,1.0,496,208.0
1400,700,492.0,2,1.0,596,208.0
1600,800,592.0,2,1.0,696,208.0
1800,900,692.0,2,1.0,796,208.0
2000,1000,792.0,2,1.0,896,208.0
2400,1200,992.0,2,1.0,1096,208.0
2800,1400,1190.0,2,1.0,1295,210.0
3400,1700,1490.0,2,1.0,1595,210.0
4000,2000,1790.0,2,1.0,1895,210.0
5000,2500,2290.0,2,1.0,2395,210.0
6000,3000,2790.0,2,1.0,2895,210.0
8000,4000,3790.0,2,1.0,3895,210.0
10000,5000,4788.0,2,1.0,4894,212.0
12000,6000,5788.0,2,1.0,5894,212.0
14000,7000,6788.0,2,1.0,6894,212.0
16000,8000,7788.0,2,1.0,7894,212.0
18000,9000,8788.0,2,1.0,8894,212.0
20000,10000,9788.0,2,1.0,9894,212.0
