steps,episode,total_return,episode_len,episode_return
100,1,1.1,100,1.1
200,2,2.2,100,1.1
300,3,3.2,100,1.0
400,4,4.300000000000001,100,1.1
500,5,5.300000000000001,100,1.0
600,6,6.4,100,1.1
700,7,7.5,100,1.1
800,8,8.5,100,1.0
900,9,9.6,100,1.1
1000,10,10.7,100,1.1
1200,12,12.7,100,1.0
1400,14,14.899999999999999,100,1.1
1700,17,18.1,100,1.1
2000,20,21.400000000000006,100,1.1
2500,25,26.900000000000013,100,1.1
3000,30,32.40000000000002,100,1.1
4000,40,43.400000000000034,100,1.1
5000,50,54.40000000000005,100,1.1
6000,60,65.30000000000005,100,1.1
7000,70,76.3,100,1.1
8000,80,87.29999999999994,100,1.1
9000,90,98.29999999999988,100,1.1
10000,100,109.29999999999983,100,1.1
12000,120,131.29999999999973,100,1.1
14000,140,153.2999999999996,100,1.1
17000,170,186.29999999999944,100,1.1
20000,200,219.29999999999927,100,1.1
25000,250,274.29999999999944,100,1.1
30000,300,329.3000000000006,100,1.1
40000,400,439.30000000000285,100,1.1
50000,500,549.200000000005,100,1.1
60000,600,659.2000000000073,100,1.1
70000,700,769.2000000000096,100,1.1
80000,800,879.2000000000119,100,1.1
90000,900,989.2000000000141,100,1.1
100000,1000,1099.2000000000087,100,1.1
