steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.0045000000000000005,20,-0.0045000000000000005,1,0
40,2,-0.009500000000000005,20,-0.005000000000000001,2,0
60,3,-0.01450000000000001,20,-0.005000000000000001,3,0
80,4,-0.019500000000000014,20,-0.005000000000000001,4,0
100,5,-0.02700000000000002,20,-0.007500000000000003,5,0
120,6,-0.03200000000000002,20,-0.005000000000000001,5,0
140,7,-0.037000000000000026,20,-0.005000000000000001,6,0
160,8,-0.04200000000000003,20,-0.005000000000000001,7,0
180,9,-0.005687699707310506,20,0.036312300292689524,8,0
200,10,-0.011187699707310511,20,-0.005500000000000001,9,0
240,12,-0.02218769970731052,20,-0.005500000000000001,11,0
280,14,-0.03318769970731053,20,-0.0045000000000000005,13,0
340,17,-0.049687699707310545,20,-0.005000000000000001,15,0
400,20,-0.3906533494084274,20,-0.0045000000000000005,18,0
500,25,0.5061191086970741,20,-0.0045000000000000005,23,0
600,30,0.7602055832568401,20,-0.006000000000000002,27,0
800,40,0.7144973551306087,20,-0.0045000000000000005,37,0
1000,50,-0.6545471812515098,20,-0.005000000000000001,46,0
1200,60,-0.42046604287109646,20,0.2805811383804077,56,0
1400,70,-0.4719660428710965,20,-0.008000000000000004,65,0
1600,80,-1.3300075244366512,20,-0.006500000000000002,73,0
1800,90,-1.5717732866590968,20,-0.007000000000000003,82,0
2000,100,-0.7701057900068685,20,0.37529773362252494,92,0
2400,120,1.5651011575142997,20,0.9515749928596324,111,0
2800,140,5.024375084615773,20,0.43912175217929095,130,0
3400,170,3.63270332261615,20,0.08411504108263777,159,0
4000,200,8.870526692076893,20,1.9003656692131337,189,0
5000,250,11.23106569787414,20,-1.1046184828059806,237,0
6000,300,17.520117987601303,20,-0.42300611611176514,285,0
8000,400,27.215276738653966,20,0.4820340639646804,375,0
10000,500,19.842913681248465,20,-0.6213680065443952,469,0
12000,600,15.122629661698614,20,-0.9104776450728029,559,0
14000,700,10.378788868126035,20,0.42112145557664543,646,0
16000,800,8.595615054340895,20,-0.004,735,0
18000,900,8.363362426708171,20,0.7011521272663837,825,0
20000,1000,7.927005792389727,20,-1.1995233393625788,913,0
24000,1200,21.770306882590894,20,0.47552244353058254,1091,0
28000,1400,25.039639573316247,20,0.35901015525202173,1266,0
34000,1700,12.055170308282262,20,-0.873318373932652,1541,0
40000,2000,11.877990576468779,20,-0.005000000000000001,1839,0
50000,2500,7.236154975418536,20,-0.005000000000000001,2339,0
60000,3000,4.254098015926087,20,-0.0045000000000000005,2839,0
80000,4000,1.305213688403549,20,-0.0045000000000000005,3839,0
100000,5000,3.442469427305415,20,-0.0045000000000000005,4839,0
120000,6000,-6.914643124135026,20,-0.005000000000000001,5812,0
140000,7000,-5.343145193374853,20,-0.004,6754,0
160000,8000,-8.122598708117927,20,-0.0035,7753,0
180000,9000,-8.315249174186588,20,-0.0005,8753,0
200000,10000,-13.501052510676528,20,-0.004,9753,0
