steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.006000000000000002,20,-0.006000000000000002,1,0
40,2,-0.012500000000000008,20,-0.006500000000000002,2,0
60,3,-0.01500000000000001,20,-0.0025,3,0
80,4,-0.020500000000000015,20,-0.005500000000000001,4,0
100,5,-0.024000000000000018,20,-0.0035,5,0
120,6,-0.029500000000000023,20,-0.005500000000000001,6,0
140,7,-0.03300000000000002,20,-0.0035,7,0
160,8,-0.036000000000000025,20,-0.003,8,0
180,9,-0.04150000000000003,20,-0.005500000000000001,9,0
200,10,-0.046500000000000034,20,-0.005000000000000001,10,0
240,12,-0.05500000000000004,20,-0.004,12,0
280,14,-0.06600000000000004,20,-0.005500000000000001,14,0
340,17,-0.08250000000000006,20,-0.005000000000000001,17,0
400,20,-0.09800000000000007,20,-0.005000000000000001,20,0
500,25,-0.12000000000000009,20,-0.003,25,0
600,30,-0.1480000000000001,20,-0.005500000000000001,30,0
800,40,-0.19000000000000014,20,-0.0045000000000000005,40,0
1000,50,-0.2410000000000002,20,-0.005500000000000001,50,0
1200,60,-0.2910000000000002,20,-0.007000000000000003,60,0
1400,70,-0.33600000000000024,20,-0.005500000000000001,70,0
1600,80,-0.3770000000000003,20,-0.0045000000000000005,80,0
1800,90,-0.4150000000000003,20,-0.0025,90,0
2000,100,-0.44400000000000034,20,-0.002,100,0
2400,120,-0.5015000000000002,20,-0.004,120,0
2800,140,-0.5494999999999949,20,-0.001,140,0
3400,170,-0.5959999999999898,20,-0.001,170,0
4000,200,-0.6194999999999872,20,-0.0005,200,0
5000,250,-0.6464999999999842,20,-0.0005,250,0
6000,300,-0.6734999999999812,20,-0.0005,300,0
8000,400,-0.7314999999999748,20,-0.0005,400,0
10000,500,-0.7834999999999691,20,-0.0005,500,0
12000,600,-0.8409999999999628,20,-0.0005,600,0
14000,700,-0.8924999999999571,20,-0.0005,700,0
16000,800,-0.9434999999999515,20,-0.0005,800,0
18000,900,-0.9944999999999459,20,-0.0005,900,0
20000,1000,-1.0444999999999405,20,-0.0005,1000,0
24000,1200,-1.1449999999999294,20,-0.0005,1200,0
28000,1400,-1.2449999999999184,20,-0.0005,1400,0
34000,1700,-1.3964999999999017,20,-0.0005,1700,0
40000,2000,-1.5629999999998834,20,-0.0005,2000,0
50000,2500,-1.8234999999998547,20,-0.0005,2500,0
60000,3000,-2.076999999999861,20,-0.0005,3000,0
80000,4000,-2.5910000000000326,20,-0.0005,4000,0
100000,5000,-3.098000000000202,20,-0.001,5000,0
120000,6000,-4.1015000000004465,20,-0.001,6000,0
140000,7000,-4.768500000000077,20,-0.0005,7000,0
160000,8000,-5.444499999999702,20,-0.001,8000,0
180000,9000,-6.1889999999992895,20,-0.0005,9000,0
200000,10000,-6.690499999999012,20,-0.0005,10000,0
