steps,episode,total_return,episode_len,episode_return,total_regret
14,1,4.0,14,4.0,0.0
28,2,12.0,14,8.0,0.0
42,3,8.0,14,-4.0,0.0
56,4,4.0,14,-4.0,0.0
70,5,14.0,14,10.0,0.0
84,6,12.0,14,-2.0,2.0
98,7,16.0,14,4.0,4.0
112,8,18.0,14,2.0,4.0
126,9,24.0,14,6.0,4.0
140,10,24.0,14,0.0,6.0
168,12,14.0,14,-8.0,8.0
196,14,16.0,14,4.0,12.0
238,17,20.0,14,-2.0,16.0
280,20,32.0,14,2.0,18.0
350,25,44.0,14,2.0,22.0
420,30,36.0,14,-2.0,28.0
560,40,38.0,14,12.0,38.0
700,50,38.0,14,4.0,48.0
840,60,38.0,14,-2.0,60.0
980,70,22.0,14,0.0,74.0
1120,80,20.0,14,2.0,92.0
1260,90,42.0,14,8.0,102.0
1400,100,32.0,14,2.0,110.0
1680,120,12.0,14,-4.0,138.0
1960,140,28.0,14,-4.0,160.0
2380,170,36.0,14,-4.0,190.0
2800,200,10.0,14,2.0,224.0
3500,250,-4.0,14,-2.0,272.0
4200,300,-6.0,14,2.0,326.0
5600,400,-8.0,14,-2.0,406.0
7000,500,44.0,14,0.0,500.0
8400,600,92.0,14,-2.0,600.0
9800,700,108.0,14,2.0,712.0
11200,800,52.0,14,2.0,826.0
12600,900,100.0,14,0.0,924.0
14000,1000,34.0,14,0.0,1028.0
16800,1200,42.0,14,-4.0,1218.0
19600,1400,48.0,14,0.0,1408.0
23800,1700,110.0,14,-2.0,1718.0
28000,2000,248.0,14,2.0,1956.0
35000,2500,314.0,14,-2.0,2474.0
42000,3000,192.0,14,2.0,2942.0
56000,4000,278.0,14,4.0,3874.0
70000,5000,352.0,14,2.0,4700.0
84000,6000,488.0,14,4.0,5498.0
98000,7000,658.0,14,6.0,6298.0
112000,8000,1032.0,14,0.0,7048.0
126000,9000,1522.0,14,-6.0,7758.0
140000,10000,1790.0,14,-2.0,8538.0
