steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.003000000000000001,40,-0.003000000000000001,1,0
80,2,-0.007250000000000005,40,-0.004250000000000002,2,0
120,3,-0.012000000000000009,40,-0.0047500000000000025,3,0
160,4,-0.017250000000000012,40,-0.005250000000000003,4,0
200,5,-0.021750000000000016,40,-0.004500000000000002,5,0
240,6,-0.02650000000000002,40,-0.0047500000000000025,6,0
280,7,-0.03200000000000002,40,-0.005500000000000003,7,0
320,8,-0.03775000000000003,40,-0.005750000000000003,8,0
360,9,-0.04200000000000003,40,-0.004250000000000002,9,0
400,10,-0.047250000000000035,40,-0.005250000000000003,10,0
480,12,-0.059000000000000045,40,-0.006000000000000004,12,0
560,14,-0.07050000000000005,40,-0.005500000000000003,14,0
680,17,-0.08450000000000006,40,-0.004500000000000002,17,0
800,20,-0.09975000000000007,40,-0.004250000000000002,20,0
1000,25,-0.12775000000000009,40,-0.005250000000000003,25,0
1200,30,-0.1555000000000001,40,-0.005250000000000003,30,0
1600,40,-0.20825000000000016,40,-0.005500000000000003,40,0
2000,50,-0.25824999999999926,40,-0.0037500000000000016,50,0
2400,60,-0.3034999999999943,40,-0.005000000000000003,60,0
2800,70,-0.34899999999998926,40,-0.005000000000000003,70,0
3200,80,-0.39174999999998456,40,-0.0037500000000000016,80,0
3600,90,-0.4312499999999802,40,-0.004000000000000002,90,0
4000,100,-0.4657499999999764,40,-0.0025000000000000005,100,0
4800,120,-0.5179999999999707,40,-0.003000000000000001,120,0
5600,140,-0.5574999999999664,40,-0.00175,140,0
6800,170,-0.6029999999999613,40,-0.00125,170,0
8000,200,-0.6412499999999571,40,-0.00125,200,0
10000,250,-0.70624999999995,40,-0.00125,250,0
12000,300,-0.769499999999943,40,-0.00125,300,0
16000,400,-0.8979999999999289,40,-0.00125,400,0
20000,500,-1.0229999999999253,40,-0.00125,500,0
24000,600,-1.1484999999999672,40,-0.00125,600,0
28000,700,-1.273500000000009,40,-0.00125,700,0
32000,800,-1.3987500000000508,40,-0.00125,800,0
36000,900,-1.573250000000109,40,-0.00175,900,0
40000,1000,-1.7147500000001563,40,-0.0015,1000,0
48000,1200,-1.980500000000245,40,-0.00125,1200,0
56000,1400,-2.231750000000123,40,-0.00125,1400,0
68000,1700,-2.7102499999998577,40,-0.0015,1700,0
80000,2000,-3.3727499999994905,40,-0.00175,2000,0
100000,2500,-4.25099999999945,40,-0.00175,2500,0
120000,3000,-5.178500000000583,40,-0.00175,3000,0
160000,4000,-6.802500000002568,40,-0.00125,4000,0
200000,5000,-7.871500000003874,40,-0.001,5000,0
240000,6000,-8.902000000001928,40,-0.001,6000,0
280000,7000,-9.921249999999553,40,-0.00125,7000,0
320000,8000,-10.881499999997315,40,-0.0005,8000,0
360000,9000,-11.405749999996093,40,-0.0005,9000,0
400000,10000,-11.911749999994914,40,-0.0005,10000,0
