steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,-1.0,3,-1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-3.0,3,-1.0,1,8.0
18,6,-4.0,3,-1.0,1,10.0
21,7,-5.0,3,-1.0,1,12.0
24,8,-4.0,3,1.0,2,12.0
27,9,-3.0,3,1.0,3,12.0
30,10,-4.0,3,-1.0,3,14.0
36,12,-2.0,3,1.0,5,14.0
42,14,-2.0,3,-1.0,6,16.0
51,17,1.0,3,1.0,9,16.0
60,20,4.0,3,1.0,12,16.0
75,25,7.0,3,1.0,16,18.0
90,30,6.0,3,-1.0,18,24.0
120,40,12.0,3,1.0,26,28.0
150,50,14.0,3,1.0,32,36.0
180,60,16.0,3,1.0,38,44.0
210,70,20.0,3,1.0,45,50.0
240,80,18.0,3,-1.0,49,62.0
270,90,18.0,3,1.0,54,72.0
300,100,18.0,3,1.0,59,82.0
360,120,22.0,3,-1.0,71,98.0
420,140,24.0,3,1.0,82,116.0
510,170,28.0,3,1.0,99,142.0
600,200,36.0,3,-1.0,118,164.0
750,250,36.0,3,-1.0,143,214.0
900,300,28.0,3,1.0,164,272.0
1200,400,42.0,3,1.0,221,358.0
1500,500,32.0,3,1.0,266,468.0
1800,600,38.0,3,-1.0,319,562.0
2100,700,52.0,3,-1.0,376,648.0
2400,800,36.0,3,-1.0,418,764.0
2700,900,40.0,3,-1.0,470,860.0
3000,1000,40.0,3,1.0,520,960.0
3600,1200,44.0,3,-1.0,622,1156.0
4200,1400,54.0,3,1.0,727,1346.0
5100,1700,64.0,3,1.0,882,1636.0
6000,2000,78.0,3,1.0,1039,1922.0
7500,2500,86.0,3,1.0,1293,2414.0
9000,3000,104.0,3,1.0,1552,2896.0
12000,4000,110.0,3,-1.0,2055,3890.0
15000,5000,106.0,3,1.0,2553,4894.0
18000,6000,142.0,3,1.0,3071,5858.0
21000,7000,184.0,3,1.0,3592,6816.0
24000,8000,178.0,3,1.0,4089,7822.0
27000,9000,142.0,3,1.0,4571,8858.0
30000,10000,116.0,3,1.0,5058,9884.0
