steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
15,1,-1.0,15,-1.0,0,2.0
30,2,-2.0,15,-1.0,0,4.0
45,3,-3.0,15,-1.0,0,6.0
60,4,-4.0,15,-1.0,0,8.0
75,5,-3.0,15,1.0,1,8.0
90,6,-2.0,15,1.0,2,8.0
105,7,-3.0,15,-1.0,2,10.0
120,8,-2.0,15,1.0,3,10.0
135,9,-1.0,15,1.0,4,10.0
150,10,-2.0,15,-1.0,4,12.0
180,12,-4.0,15,-1.0,4,16.0
210,14,-4.0,15,1.0,5,18.0
255,17,-5.0,15,-1.0,6,22.0
300,20,-6.0,15,-1.0,7,26.0
375,25,-9.0,15,-1.0,8,34.0
450,30,-10.0,15,1.0,10,40.0
600,40,-4.0,15,1.0,18,44.0
750,50,0.0,15,-1.0,25,50.0
900,60,0.0,15,-1.0,30,60.0
1050,70,-4.0,15,-1.0,33,74.0
1200,80,-2.0,15,-1.0,39,82.0
1350,90,-4.0,15,-1.0,43,94.0
1500,100,-8.0,15,-1.0,46,108.0
1800,120,-6.0,15,-1.0,57,126.0
2100,140,4.0,15,1.0,72,136.0
2550,170,2.0,15,-1.0,86,168.0
3000,200,12.0,15,-1.0,106,188.0
3750,250,12.0,15,-1.0,131,238.0
4500,300,14.0,15,-1.0,157,286.0
6000,400,16.0,15,1.0,208,384.0
7500,500,24.0,15,1.0,262,476.0
9000,600,18.0,15,1.0,309,582.0
10500,700,24.0,15,1.0,362,676.0
12000,800,44.0,15,1.0,422,756.0
13500,900,46.0,15,-1.0,473,854.0
15000,1000,50.0,15,-1.0,525,950.0
18000,1200,58.0,15,1.0,629,1142.0
21000,1400,30.0,15,1.0,715,1370.0
25500,1700,14.0,15,-1.0,857,1686.0
30000,2000,14.0,15,-1.0,1007,1986.0
37500,2500,10.0,15,-1.0,1255,2490.0
45000,3000,14.0,15,1.0,1507,2986.0
60000,4000,80.0,15,1.0,2040,3920.0
75000,5000,98.0,15,1.0,2549,4902.0
90000,6000,116.0,15,1.0,3058,5884.0
105000,7000,128.0,15,-1.0,3564,6872.0
120000,8000,120.0,15,1.0,4060,7880.0
135000,9000,130.0,15,-1.0,4565,8870.0
150000,10000,130.0,15,-1.0,5065,9870.0
