steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.0037500000000000016,40,-0.0037500000000000016,1,0
80,2,-0.009000000000000006,40,-0.005250000000000003,2,0
120,3,-0.01375000000000001,40,-0.0047500000000000025,3,0
160,4,-0.018500000000000013,40,-0.0047500000000000025,4,0
200,5,-0.02500000000000002,40,-0.006500000000000004,5,0
240,6,-0.03150000000000002,40,-0.006500000000000004,6,0
280,7,-0.037500000000000026,40,-0.006000000000000004,7,0
320,8,-0.04225000000000003,40,-0.0047500000000000025,8,0
360,9,-0.046500000000000034,40,-0.004250000000000002,9,0
400,10,-0.05150000000000004,40,-0.005000000000000003,10,0
480,12,-0.06500000000000004,40,-0.008250000000000006,12,0
560,14,-0.07550000000000005,40,-0.005750000000000003,14,0
680,17,-0.09125000000000007,40,-0.005250000000000003,17,0
800,20,-0.10525000000000008,40,-0.0047500000000000025,20,0
1000,25,-0.1310000000000001,40,-0.0037500000000000016,25,0
1200,30,-0.1540000000000001,40,-0.005500000000000003,30,0
1600,40,-0.20400000000000015,40,-0.004500000000000002,40,0
2000,50,-0.25274999999999986,40,-0.004500000000000002,50,0
2400,60,-0.29999999999999466,40,-0.004000000000000002,60,0
2800,70,-0.3467499999999895,40,-0.0047500000000000025,70,0
3200,80,-0.39374999999998433,40,-0.005250000000000003,80,0
3600,90,-0.4414999999999791,40,-0.004500000000000002,90,0
4000,100,-0.4859999999999742,40,-0.004250000000000002,100,0
4800,120,-0.5542499999999667,40,-0.0027500000000000007,120,0
5600,140,-0.6114999999999604,40,-0.0022500000000000003,140,0
6800,170,-0.6594999999999551,40,-0.00125,170,0
8000,200,-0.6989999999999508,40,-0.00125,200,0
10000,250,-0.7649999999999435,40,-0.001,250,0
12000,300,-0.8157499999999379,40,-0.001,300,0
16000,400,-0.9184999999999266,40,-0.001,400,0
20000,500,-1.019249999999924,40,-0.001,500,0
24000,600,-1.132999999999962,40,-0.001,600,0
28000,700,-1.2352499999999962,40,-0.001,700,0
32000,800,-1.3280000000000272,40,-0.00075,800,0
36000,900,-1.4032500000000523,40,-0.00075,900,0
40000,1000,-1.480000000000078,40,-0.00075,1000,0
48000,1200,-1.6322500000001288,40,-0.00075,1200,0
56000,1400,-1.7897500000001814,40,-0.00075,1400,0
68000,1700,-1.983500000000246,40,-0.0005,1700,0
80000,2000,-2.114500000000188,40,-0.00025,2000,0
100000,2500,-2.2412500000001176,40,-0.00025,2500,0
120000,3000,-2.396000000000032,40,-0.00025,3000,0
160000,4000,-2.729749999999847,40,-0.00025,4000,0
200000,5000,-2.9797499999997084,40,-0.00025,5000,0
240000,6000,-3.281499999999541,40,-0.00025,6000,0
280000,7000,-3.7622499999992747,40,-0.0005,7000,0
320000,8000,-4.174249999999356,40,-0.0005,8000,0
360000,9000,-4.704750000000004,40,-0.0005,9000,0
400000,10000,-5.2147500000006275,40,-0.00075,10000,0
