steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
15,1,1.0,15,1.0,1,0.0
30,2,0.0,15,-1.0,1,2.0
45,3,-1.0,15,-1.0,1,4.0
60,4,0.0,15,1.0,2,4.0
75,5,1.0,15,1.0,3,4.0
90,6,2.0,15,1.0,4,4.0
105,7,3.0,15,1.0,5,4.0
120,8,4.0,15,1.0,6,4.0
135,9,3.0,15,-1.0,6,6.0
150,10,2.0,15,-1.0,6,8.0
180,12,2.0,15,1.0,7,10.0
210,14,4.0,15,1.0,9,10.0
255,17,7.0,15,1.0,12,10.0
300,20,4.0,15,-1.0,12,16.0
375,25,9.0,15,1.0,17,16.0
450,30,8.0,15,-1.0,19,22.0
600,40,6.0,15,-1.0,23,34.0
750,50,2.0,15,1.0,26,48.0
900,60,6.0,15,-1.0,33,54.0
1050,70,2.0,15,-1.0,36,68.0
1200,80,8.0,15,-1.0,44,72.0
1350,90,4.0,15,-1.0,47,86.0
1500,100,4.0,15,1.0,52,96.0
1800,120,12.0,15,-1.0,66,108.0
2100,140,20.0,15,1.0,80,120.0
2550,170,8.0,15,-1.0,89,162.0
3000,200,16.0,15,1.0,108,184.0
3750,250,30.0,15,1.0,140,220.0
4500,300,38.0,15,-1.0,169,262.0
6000,400,36.0,15,-1.0,218,364.0
7500,500,26.0,15,-1.0,263,474.0
9000,600,32.0,15,1.0,316,568.0
10500,700,28.0,15,1.0,364,672.0
12000,800,36.0,15,-1.0,418,764.0
13500,900,50.0,15,-1.0,475,850.0
15000,1000,30.0,15,1.0,515,970.0
18000,1200,22.0,15,-1.0,611,1178.0
21000,1400,40.0,15,1.0,720,1360.0
25500,1700,40.0,15,-1.0,870,1660.0
30000,2000,48.0,15,1.0,1024,1952.0
37500,2500,54.0,15,1.0,1277,2446.0
45000,3000,58.0,15,1.0,1529,2942.0
60000,4000,44.0,15,-1.0,2022,3956.0
75000,5000,-30.0,15,1.0,2485,5030.0
90000,6000,-40.0,15,1.0,2980,6040.0
105000,7000,-4.0,15,-1.0,3498,7004.0
120000,8000,16.0,15,-1.0,4008,7984.0
135000,9000,10.0,15,1.0,4505,8990.0
150000,10000,4.0,15,1.0,5002,9996.0
