steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.005,10,-0.005,1,0
20,2,-0.011000000000000003,10,-0.006,2,0
30,3,-0.016000000000000007,10,-0.005,3,0
40,4,-0.01900000000000001,10,-0.003,4,0
50,5,-0.024000000000000014,10,-0.005,5,0
60,6,-0.03000000000000002,10,-0.006,6,0
70,7,-0.035000000000000024,10,-0.005,7,0
80,8,-0.03800000000000003,10,-0.003,8,0
90,9,-0.04500000000000003,10,-0.007,9,0
100,10,-0.04900000000000004,10,-0.004,10,0
120,12,-0.05600000000000004,10,-0.005,12,0
140,14,-0.06300000000000004,10,-0.005,14,0
170,17,-0.07900000000000006,10,-0.008,17,0
200,20,-0.08900000000000007,10,-0.003,20,0
250,25,-0.11600000000000009,10,-0.006,25,0
300,30,-0.1450000000000001,10,-0.005,30,0
400,40,-0.19500000000000015,10,-0.003,40,0
500,50,-0.2420000000000002,10,-0.007,50,0
600,60,-0.2860000000000002,10,-0.005,60,0
700,70,-0.33100000000000024,10,-0.005,70,0
800,80,-0.3850000000000003,10,-0.006,80,0
900,90,-0.43500000000000033,10,-0.008,90,0
1000,100,-0.4880000000000004,10,-0.008,100,0
1200,120,-0.5890000000000004,10,-0.004,120,0
1400,140,-0.6910000000000005,10,-0.006,140,0
1700,170,-0.8300000000000006,10,-0.004,170,0
2000,200,-0.9830000000000008,10,-0.006,200,0
2500,250,-1.2439999999999738,10,-0.007,250,0
3000,300,-1.4929999999999464,10,-0.005,300,0
4000,400,-1.994999999999891,10,-0.006,400,0
5000,500,-2.516999999999834,10,-0.008,500,0
6000,600,-3.0179999999997786,10,-0.004,600,0
7000,700,-3.521999999999723,10,-0.005,700,0
8000,800,-4.015999999999676,10,-0.004,800,0
9000,900,-4.4999999999998375,10,-0.005,900,0
10000,1000,-4.992000000000002,10,-0.004,1000,0
12000,1200,-5.97600000000033,10,-0.004,1200,0
14000,1400,-6.942000000000653,10,-0.006,1400,0
17000,1700,-8.415000000000775,10,-0.005,1700,0
20000,2000,-9.86699999999997,10,-0.005,2000,0
25000,2500,-12.314999999998614,10,-0.006,2500,0
30000,3000,-14.767999999997254,10,-0.006,3000,0
40000,4000,-19.683000000001073,10,-0.005,4000,0
50000,5000,-24.58100000000706,10,-0.004,5000,0
60000,6000,-29.49900000001307,10,-0.006,6000,0
70000,7000,-34.415000000010494,10,-0.005,7000,0
80000,8000,-39.32499999999905,10,-0.006,8000,0
90000,9000,-44.19999999998769,10,-0.004,9000,0
100000,10000,-49.09199999997629,10,-0.004,10000,0
