steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-3.0,3,-1.0,0,6.0
12,4,-4.0,3,-1.0,0,8.0
15,5,-5.0,3,-1.0,0,10.0
18,6,-4.0,3,1.0,1,10.0
21,7,-5.0,3,-1.0,1,12.0
24,8,-6.0,3,-1.0,1,14.0
27,9,-5.0,3,1.0,2,14.0
30,10,-6.0,3,-1.0,2,16.0
36,12,-6.0,3,-1.0,3,18.0
42,14,-4.0,3,1.0,5,18.0
51,17,-3.0,3,-1.0,7,20.0
60,20,-2.0,3,-1.0,9,22.0
75,25,-5.0,3,-1.0,10,30.0
90,30,-8.0,3,-1.0,11,38.0
120,40,-8.0,3,1.0,16,48.0
150,50,-8.0,3,1.0,21,58.0
180,60,-8.0,3,-1.0,26,68.0
210,70,-4.0,3,-1.0,33,74.0
240,80,-4.0,3,1.0,38,84.0
270,90,-4.0,3,-1.0,43,94.0
300,100,2.0,3,-1.0,51,98.0
360,120,8.0,3,-1.0,64,112.0
420,140,14.0,3,-1.0,77,126.0
510,170,18.0,3,1.0,94,152.0
600,200,12.0,3,-1.0,106,188.0
750,250,6.0,3,1.0,128,244.0
900,300,10.0,3,-1.0,155,290.0
1200,400,4.0,3,1.0,202,396.0
1500,500,16.0,3,-1.0,258,484.0
1800,600,4.0,3,1.0,302,596.0
2100,700,6.0,3,1.0,353,694.0
2400,800,20.0,3,-1.0,410,780.0
2700,900,16.0,3,1.0,458,884.0
3000,1000,-6.0,3,-1.0,497,1006.0
3600,1200,10.0,3,1.0,605,1190.0
4200,1400,30.0,3,1.0,715,1370.0
5100,1700,26.0,3,-1.0,863,1674.0
6000,2000,42.0,3,1.0,1021,1958.0
7500,2500,48.0,3,-1.0,1274,2452.0
9000,3000,32.0,3,-1.0,1516,2968.0
12000,4000,52.0,3,-1.0,2026,3948.0
15000,5000,78.0,3,-1.0,2539,4922.0
18000,6000,88.0,3,1.0,3044,5912.0
21000,7000,122.0,3,1.0,3561,6878.0
24000,8000,146.0,3,-1.0,4073,7854.0
27000,9000,190.0,3,1.0,4595,8810.0
30000,10000,200.0,3,-1.0,5100,9800.0
