steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,2.0,3,1.0,2,0.0
9,3,1.0,3,-1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,1.0,3,-1.0,3,4.0
18,6,0.0,3,-1.0,3,6.0
21,7,-1.0,3,-1.0,3,8.0
24,8,-2.0,3,-1.0,3,10.0
27,9,-1.0,3,1.0,4,10.0
30,10,-2.0,3,-1.0,4,12.0
36,12,-2.0,3,-1.0,5,14.0
42,14,-4.0,3,-1.0,5,18.0
51,17,-3.0,3,1.0,7,20.0
60,20,-4.0,3,-1.0,8,24.0
75,25,-3.0,3,1.0,11,28.0
90,30,-4.0,3,-1.0,13,34.0
120,40,-2.0,3,-1.0,19,42.0
150,50,-4.0,3,-1.0,23,54.0
180,60,-8.0,3,-1.0,26,68.0
210,70,-6.0,3,1.0,32,76.0
240,80,-6.0,3,-1.0,37,86.0
270,90,-10.0,3,1.0,40,100.0
300,100,-12.0,3,-1.0,44,112.0
360,120,-6.0,3,1.0,57,126.0
420,140,0.0,3,-1.0,70,140.0
510,170,-8.0,3,-1.0,81,178.0
600,200,-6.0,3,-1.0,97,206.0
750,250,-6.0,3,-1.0,122,256.0
900,300,2.0,3,1.0,151,298.0
1200,400,6.0,3,1.0,203,394.0
1500,500,20.0,3,-1.0,260,480.0
1800,600,4.0,3,1.0,302,596.0
2100,700,0.0,3,-1.0,350,700.0
2400,800,2.0,3,-1.0,401,798.0
2700,900,-6.0,3,-1.0,447,906.0
3000,1000,-22.0,3,1.0,489,1022.0
3600,1200,-32.0,3,-1.0,584,1232.0
4200,1400,-16.0,3,1.0,692,1416.0
5100,1700,4.0,3,1.0,852,1696.0
6000,2000,-16.0,3,-1.0,992,2016.0
7500,2500,12.0,3,1.0,1256,2488.0
9000,3000,22.0,3,-1.0,1511,2978.0
12000,4000,40.0,3,-1.0,2020,3960.0
15000,5000,36.0,3,1.0,2518,4964.0
18000,6000,66.0,3,-1.0,3033,5934.0
21000,7000,42.0,3,-1.0,3521,6958.0
24000,8000,18.0,3,1.0,4009,7982.0
27000,9000,24.0,3,1.0,4512,8976.0
30000,10000,42.0,3,-1.0,5021,9958.0
