steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.006199999999999997,50,-0.006199999999999997,1,0
100,2,-0.010800000000000002,50,-0.0046,2,0
150,3,-0.017000000000000008,50,-0.006199999999999997,3,0
200,4,-0.02139999999999998,50,-0.0044,4,0
250,5,-0.025999999999999954,50,-0.0046,5,0
300,6,-0.030999999999999923,50,-0.004999999999999999,6,0
350,7,-0.0353999999999999,50,-0.0044,7,0
400,8,-0.040799999999999864,50,-0.0053999999999999986,8,0
450,9,-0.04639999999999983,50,-0.005599999999999998,9,0
500,10,-0.052399999999999794,50,-0.0059999999999999975,10,0
600,12,-0.061999999999999736,50,-0.0038000000000000013,12,0
700,14,-0.07360000000000005,50,-0.005199999999999999,14,0
850,17,-0.08760000000000046,50,-0.0048,17,0
1000,20,-0.10220000000000087,50,-0.0048,20,0
1250,25,-0.12660000000000157,50,-0.0053999999999999986,25,0
1500,30,-0.15060000000000226,50,-0.0044,30,0
2000,40,-0.19820000000000362,50,-0.004200000000000001,40,0
2500,50,-0.2494000000000051,50,-0.0044,50,0
3000,60,-0.29580000000000006,50,-0.004200000000000001,60,0
3500,70,-0.3437999999999948,50,-0.005599999999999998,70,0
4000,80,-0.3953999999999891,50,-0.004999999999999999,80,0
4500,90,-0.4427999999999839,50,-0.0044,90,0
5000,100,-0.4923999999999784,50,-0.004999999999999999,100,0
6000,120,-0.5965999999999669,50,-0.0065999999999999965,120,0
7000,140,-0.6913999999999565,50,-0.0053999999999999986,140,0
8500,170,-0.8383999999999403,50,-0.004200000000000001,170,0
10000,200,-0.9825999999999244,50,-0.0046,200,0
12500,250,-1.2437999999998957,50,-0.005199999999999999,250,0
15000,300,-1.4933999999998682,50,-0.006199999999999997,300,0
20000,400,-1.993999999999813,50,-0.0046,400,0
25000,500,-2.5017999999997573,50,-0.0046,500,0
30000,600,-3.0019999999997022,50,-0.0048,600,0
35000,700,-3.4883999999996487,50,-0.005199999999999999,700,0
40000,800,-3.993999999999593,50,-0.0053999999999999986,800,0
45000,900,-4.49640000000064,50,-0.0046,900,0
50000,1000,-5.004600000001712,50,-0.004999999999999999,1000,0
60000,1200,-6.011200000003837,50,-0.0053999999999999986,1200,0
70000,1400,-7.000200000005924,50,-0.0053999999999999986,1400,0
85000,1700,-8.517000000006828,50,-0.004999999999999999,1700,0
100000,2000,-10.045400000003266,50,-0.005199999999999999,2000,0
125000,2500,-12.581399999997355,50,-0.0048,2500,0
150000,3000,-15.117199999991445,50,-0.005199999999999999,3000,0
200000,4000,-20.155199999979704,50,-0.0046,4000,0
250000,5000,-25.143799999968078,50,-0.005599999999999998,5000,0
300000,6000,-30.160999999956385,50,-0.0046,6000,0
350000,7000,-35.11279999994485,50,-0.004999999999999999,7000,0
400000,8000,-40.091199999933245,50,-0.0048,8000,0
450000,9000,-45.10639999992156,50,-0.0048,9000,0
500000,10000,-50.09579999990993,50,-0.006199999999999997,10000,0
