steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,2.0,3,1.0,2,0.0
9,3,1.0,3,-1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,3.0,3,1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,1.0,3,-1.0,4,6.0
24,8,0.0,3,-1.0,4,8.0
27,9,1.0,3,1.0,5,8.0
30,10,2.0,3,1.0,6,8.0
36,12,2.0,3,1.0,7,10.0
42,14,0.0,3,-1.0,7,14.0
51,17,-3.0,3,-1.0,7,20.0
60,20,-2.0,3,1.0,9,22.0
75,25,-3.0,3,-1.0,11,28.0
90,30,-6.0,3,1.0,12,36.0
120,40,-8.0,3,-1.0,16,48.0
150,50,-10.0,3,-1.0,20,60.0
180,60,-10.0,3,-1.0,25,70.0
210,70,-8.0,3,-1.0,31,78.0
240,80,-4.0,3,-1.0,38,84.0
270,90,-8.0,3,-1.0,41,98.0
300,100,-10.0,3,-1.0,45,110.0
360,120,-10.0,3,-1.0,55,130.0
420,140,-20.0,3,1.0,60,160.0
510,170,-20.0,3,1.0,75,190.0
600,200,-16.0,3,-1.0,92,216.0
750,250,-18.0,3,1.0,116,268.0
900,300,-26.0,3,-1.0,137,326.0
1200,400,-26.0,3,1.0,187,426.0
1500,500,-36.0,3,-1.0,232,536.0
1800,600,-38.0,3,1.0,281,638.0
2100,700,-38.0,3,1.0,331,738.0
2400,800,-38.0,3,-1.0,381,838.0
2700,900,-28.0,3,1.0,436,928.0
3000,1000,-32.0,3,1.0,484,1032.0
3600,1200,-26.0,3,-1.0,587,1226.0
4200,1400,-28.0,3,1.0,686,1428.0
5100,1700,-42.0,3,-1.0,829,1742.0
6000,2000,-20.0,3,1.0,990,2020.0
7500,2500,4.0,3,-1.0,1252,2496.0
9000,3000,-20.0,3,1.0,1490,3020.0
12000,4000,-48.0,3,-1.0,1976,4048.0
15000,5000,-4.0,3,1.0,2498,5004.0
18000,6000,0.0,3,-1.0,3000,6000.0
21000,7000,14.0,3,-1.0,3507,6986.0
24000,8000,18.0,3,1.0,4009,7982.0
27000,9000,104.0,3,1.0,4552,8896.0
30000,10000,102.0,3,1.0,5051,9898.0
