steps,episode,total_return,episode_len,episode_return
100,1,1.0,100,1.0
200,2,2.1,100,1.1
300,3,3.1,100,1.0
400,4,4.1,100,1.0
500,5,5.1,100,1.0
600,6,6.1,100,1.0
700,7,7.1,100,1.0
800,8,8.1,100,1.0
900,9,9.1,100,1.0
1000,10,10.1,100,1.0
1200,12,12.1,100,1.0
1400,14,14.1,100,1.0
1700,17,17.1,100,1.0
2000,20,20.300000000000004,100,1.1
2500,25,25.400000000000006,100,1.0
3000,30,30.500000000000007,100,1.0
4000,40,40.70000000000001,100,1.1
5000,50,50.90000000000001,100,1.0
6000,60,61.100000000000016,100,1.1
7000,70,71.20000000000002,100,1.0
8000,80,81.20000000000002,100,1.0
9000,90,91.30000000000001,100,1.0
10000,100,101.4,100,1.0
12000,120,121.5,100,1.0
14000,140,142.19999999999996,100,1.1
17000,170,172.89999999999992,100,1.0
20000,200,203.0999999999999,100,1.0
25000,250,253.59999999999988,100,1.0
30000,300,304.0,100,1.0
40000,400,404.70000000000016,100,1.0
50000,500,505.10000000000025,100,1.0
60000,600,605.3000000000003,100,1.0
70000,700,705.3000000000003,100,1.0
80000,800,805.4000000000003,100,1.0
90000,900,905.5000000000003,100,1.0
100000,1000,1005.7000000000004,100,1.0
120000,1200,1205.8000000000002,100,1.0
140000,1400,1406.1,100,1.0
170000,1700,1706.3999999999996,100,1.0
200000,2000,2006.6999999999994,100,1.0
250000,2500,2507.299999999999,100,1.0
300000,3000,3007.5999999999985,100,1.0
400000,4000,4008.8999999999974,100,1.0
500000,5000,5010.000000000002,100,1.0
