steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,3.0,3,1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,3.0,3,1.0,5,4.0
24,8,2.0,3,-1.0,5,6.0
27,9,3.0,3,1.0,6,6.0
30,10,2.0,3,-1.0,6,8.0
36,12,0.0,3,-1.0,6,12.0
42,14,0.0,3,-1.0,7,14.0
51,17,1.0,3,-1.0,9,16.0
60,20,2.0,3,1.0,11,18.0
75,25,1.0,3,-1.0,13,24.0
90,30,0.0,3,-1.0,15,30.0
120,40,6.0,3,1.0,23,34.0
150,50,12.0,3,1.0,31,38.0
180,60,14.0,3,1.0,37,46.0
210,70,14.0,3,1.0,42,56.0
240,80,18.0,3,1.0,49,62.0
270,90,20.0,3,-1.0,55,70.0
300,100,20.0,3,1.0,60,80.0
360,120,32.0,3,1.0,76,88.0
420,140,36.0,3,-1.0,88,104.0
510,170,36.0,3,1.0,103,134.0
600,200,36.0,3,-1.0,118,164.0
750,250,38.0,3,1.0,144,212.0
900,300,42.0,3,-1.0,171,258.0
1200,400,38.0,3,1.0,219,362.0
1500,500,46.0,3,1.0,273,454.0
1800,600,48.0,3,1.0,324,552.0
2100,700,36.0,3,-1.0,368,664.0
2400,800,24.0,3,-1.0,412,776.0
2700,900,36.0,3,-1.0,468,864.0
3000,1000,28.0,3,-1.0,514,972.0
3600,1200,48.0,3,1.0,624,1152.0
4200,1400,26.0,3,1.0,713,1374.0
5100,1700,48.0,3,1.0,874,1652.0
6000,2000,64.0,3,-1.0,1032,1936.0
7500,2500,96.0,3,-1.0,1298,2404.0
9000,3000,178.0,3,1.0,1589,2822.0
12000,4000,338.0,3,-1.0,2169,3662.0
15000,5000,424.0,3,-1.0,2712,4576.0
18000,6000,550.0,3,1.0,3275,5450.0
21000,7000,652.0,3,-1.0,3826,6348.0
24000,8000,824.0,3,1.0,4412,7176.0
27000,9000,938.0,3,-1.0,4969,8062.0
30000,10000,1078.0,3,-1.0,5539,8922.0
36000,12000,1328.0,3,1.0,6664,10672.0
42000,14000,1532.0,3,-1.0,7766,12468.0
51000,17000,1844.0,3,1.0,9422,15156.0
60000,20000,2334.0,3,1.0,11167,17666.0
75000,25000,3034.0,3,1.0,14017,21966.0
90000,30000,3642.0,3,1.0,16821,26358.0
