steps,episode,total_return,episode_len,episode_return
100,1,1.0,100,1.0
200,2,2.0,100,1.0
300,3,3.0,100,1.0
400,4,4.0,100,1.0
500,5,5.0,100,1.0
600,6,6.0,100,1.0
700,7,7.0,100,1.0
800,8,8.0,100,1.0
900,9,9.0,100,1.0
1000,10,10.0,100,1.0
1200,12,12.0,100,1.0
1400,14,14.0,100,1.0
1700,17,17.0,100,1.0
2000,20,20.0,100,1.0
2500,25,25.1,100,1.1
3000,30,30.200000000000003,100,1.0
4000,40,40.300000000000004,100,1.0
5000,50,50.70000000000001,100,1.0
6000,60,61.000000000000014,100,1.0
7000,70,71.30000000000001,100,1.0
8000,80,81.4,100,1.0
9000,90,91.69999999999999,100,1.1
10000,100,101.79999999999998,100,1.0
12000,120,122.29999999999995,100,1.1
14000,140,142.59999999999994,100,1.0
17000,170,173.0999999999999,100,1.0
20000,200,203.2999999999999,100,1.0
25000,250,253.89999999999986,100,1.0
30000,300,304.80000000000007,100,1.0
40000,400,405.60000000000025,100,1.0
50000,500,506.40000000000043,100,1.0
60000,600,606.6000000000005,100,1.0
70000,700,706.6000000000005,100,1.0
80000,800,806.6000000000005,100,1.0
90000,900,906.6000000000005,100,1.0
100000,1000,1006.6000000000005,100,1.0
120000,1200,1206.7000000000003,100,1.0
140000,1400,1406.8000000000002,100,1.0
170000,1700,1706.8000000000002,100,1.0
200000,2000,2007.1,100,1.0
250000,2500,2507.3999999999996,100,1.0
300000,3000,3007.899999999999,100,1.0
400000,4000,4008.5999999999985,100,1.0
500000,5000,5010.300000000005,100,1.0
