steps,episode,total_return,episode_len,episode_return
100,1,1.0,100,1.0
200,2,2.0,100,1.0
300,3,3.1,100,1.1
400,4,4.1,100,1.0
500,5,5.199999999999999,100,1.1
600,6,6.199999999999999,100,1.0
700,7,7.199999999999999,100,1.0
800,8,8.2,100,1.0
900,9,9.2,100,1.0
1000,10,10.2,100,1.0
1200,12,12.299999999999999,100,1.1
1400,14,14.299999999999999,100,1.0
1700,17,17.4,100,1.0
2000,20,20.5,100,1.0
2500,25,25.5,100,1.0
3000,30,30.6,100,1.0
4000,40,40.6,100,1.0
5000,50,50.900000000000006,100,1.0
6000,60,61.00000000000001,100,1.0
7000,70,71.2,100,1.0
8000,80,81.3,100,1.0
9000,90,91.49999999999999,100,1.1
10000,100,101.69999999999997,100,1.0
12000,120,122.19999999999995,100,1.0
14000,140,143.09999999999988,100,1.0
17000,170,174.19999999999982,100,1.1
20000,200,205.69999999999973,100,1.0
25000,250,258.1999999999996,100,1.0
30000,300,310.9000000000002,100,1.0
40000,400,418.700000000002,100,1.1
50000,500,527.9000000000041,100,1.1
60000,600,629.1000000000043,100,1.0
70000,700,729.3000000000044,100,1.0
80000,800,829.4000000000044,100,1.0
90000,900,929.8000000000045,100,1.0
100000,1000,1029.9000000000046,100,1.0
120000,1200,1230.700000000004,100,1.0
140000,1400,1432.5000000000023,100,1.1
170000,1700,1750.8999999999855,100,1.1
200000,2000,2078.4999999999604,100,1.1
250000,2500,2579.19999999996,100,1.0
300000,3000,3079.899999999959,100,1.0
400000,4000,4080.7999999999583,100,1.0
500000,5000,5081.099999999959,100,1.0
