steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,2.0,3,1.0,2,0.0
9,3,3.0,3,1.0,3,0.0
12,4,4.0,3,1.0,4,0.0
15,5,5.0,3,1.0,5,0.0
18,6,4.0,3,-1.0,5,2.0
21,7,5.0,3,1.0,6,2.0
24,8,4.0,3,-1.0,6,4.0
27,9,5.0,3,1.0,7,4.0
30,10,6.0,3,1.0,8,4.0
36,12,6.0,3,1.0,9,6.0
42,14,6.0,3,1.0,10,8.0
51,17,7.0,3,1.0,12,10.0
60,20,8.0,3,1.0,14,12.0
75,25,7.0,3,-1.0,16,18.0
90,30,8.0,3,1.0,19,22.0
120,40,12.0,3,1.0,26,28.0
150,50,16.0,3,-1.0,33,34.0
180,60,14.0,3,-1.0,37,46.0
210,70,14.0,3,1.0,42,56.0
240,80,12.0,3,1.0,46,68.0
270,90,16.0,3,-1.0,53,74.0
300,100,18.0,3,1.0,59,82.0
360,120,16.0,3,-1.0,68,104.0
420,140,18.0,3,1.0,79,122.0
510,170,12.0,3,-1.0,91,158.0
600,200,10.0,3,1.0,105,190.0
750,250,10.0,3,1.0,130,240.0
900,300,8.0,3,-1.0,154,292.0
1200,400,20.0,3,1.0,210,380.0
1500,500,12.0,3,1.0,256,488.0
1800,600,8.0,3,1.0,304,592.0
2100,700,8.0,3,-1.0,354,692.0
2400,800,14.0,3,-1.0,407,786.0
2700,900,22.0,3,-1.0,461,878.0
3000,1000,28.0,3,1.0,514,972.0
3600,1200,16.0,3,1.0,608,1184.0
4200,1400,28.0,3,1.0,714,1372.0
5100,1700,12.0,3,-1.0,856,1688.0
6000,2000,20.0,3,-1.0,1010,1980.0
7500,2500,34.0,3,1.0,1267,2466.0
9000,3000,56.0,3,-1.0,1528,2944.0
12000,4000,46.0,3,1.0,2023,3954.0
15000,5000,104.0,3,1.0,2552,4896.0
18000,6000,98.0,3,1.0,3049,5902.0
21000,7000,108.0,3,-1.0,3554,6892.0
24000,8000,114.0,3,1.0,4057,7886.0
27000,9000,116.0,3,-1.0,4558,8884.0
30000,10000,126.0,3,-1.0,5063,9874.0
