steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.006,10,-0.006,1,0.0
20,2,-0.013000000000000005,10,-0.007,2,0.0
30,3,-0.01800000000000001,10,-0.005,3,0.0
40,4,-0.023000000000000013,10,-0.005,4,0.0
50,5,-0.028000000000000018,10,-0.005,5,0.0
60,6,-0.035000000000000024,10,-0.007,6,0.0
70,7,-0.04000000000000003,10,-0.005,7,0.0
80,8,-0.04400000000000003,10,-0.004,8,0.0
90,9,-0.04900000000000004,10,-0.005,9,0.0
100,10,-0.057000000000000044,10,-0.008,10,0.0
120,12,-0.06900000000000005,10,-0.008,12,0.0
140,14,-0.07900000000000006,10,-0.005,14,0.0
170,17,-0.09500000000000007,10,-0.005,17,0.0
200,20,-0.11100000000000008,10,-0.005,20,0.0
250,25,-0.1420000000000001,10,-0.004,25,0.0
300,30,-0.16900000000000012,10,-0.004,30,0.0
400,40,-0.21200000000000016,10,-0.005,40,0.0
500,50,-0.2740000000000002,10,-0.005,50,0.0
600,60,-0.32100000000000023,10,-0.004,60,0.0
700,70,-0.36300000000000027,10,-0.005,70,0.0
800,80,-0.4100000000000003,10,-0.007,80,0.0
900,90,-0.45700000000000035,10,-0.004,90,0.0
1000,100,-0.5090000000000003,10,-0.003,100,0.0
1200,120,0.38399999999999956,10,-0.006,119,1.0
1400,140,0.26599999999999946,10,-0.004,139,1.0
1700,170,0.11499999999999932,10,-0.007,169,1.0
2000,200,-0.02900000000000079,10,-0.004,199,1.0
2500,250,-0.289000000000001,10,-0.003,249,1.0
3000,300,-0.5440000000000011,10,-0.004,299,1.0
4000,400,-1.031999999999998,10,-0.008,399,1.0
5000,500,-1.5349999999999426,10,-0.004,499,1.0
6000,600,-2.0649999999998845,10,-0.006,599,1.0
7000,700,-2.5349999999998327,10,-0.006,699,1.0
8000,800,-3.0199999999997793,10,-0.005,799,1.0
9000,900,-3.4909999999997274,10,-0.005,899,1.0
10000,1000,-3.994999999999672,10,-0.005,999,1.0
12000,1200,-4.851999999999956,10,-0.001,1199,1.0
14000,1400,-5.688000000000235,10,-0.003,1399,1.0
17000,1700,-6.698000000000572,10,-0.004,1699,1.0
20000,2000,-7.623000000000881,10,-0.003,1999,1.0
25000,2500,-9.60100000000012,10,-0.007,2499,1.0
30000,3000,-11.538999999999046,10,-0.001,2999,1.0
40000,4000,-14.70699999999729,10,-0.004,3999,1.0
50000,5000,-16.503999999997188,10,-0.003,4999,1.0
60000,6000,-19.5430000000009,10,-0.001,5999,1.0
70000,7000,-24.33700000000676,10,-0.005,6999,1.0
80000,8000,-26.818000000009793,10,-0.003,7999,1.0
90000,9000,-30.601000000014416,10,-0.003,8999,1.0
100000,10000,-33.85100000001181,10,-0.002,9999,1.0
