steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,0.6821929075862124,20,0.6821929075862124,1,0
40,2,0.6781929075862129,20,-0.004,2,0
60,3,2.0768326013968377,20,1.3986396938106245,3,0
80,4,2.071332601396836,20,-0.005500000000000001,4,0
100,5,2.0643326013968335,20,-0.007000000000000003,5,0
120,6,2.5585242560037815,20,0.49419165460694964,6,0
140,7,2.55402425600378,20,-0.0045000000000000005,7,0
160,8,2.5490242560037784,20,-0.005000000000000001,7,0
180,9,3.355182465074571,20,0.8061582090707936,8,0
200,10,3.35168246507457,20,-0.0035,9,0
240,12,3.339682465074566,20,-0.006500000000000002,11,0
280,14,6.2813624160895625,20,2.5481012990037955,13,0
340,17,5.0128611954264235,20,-0.6070971298406356,16,0
400,20,4.997361195426432,20,-0.005000000000000001,18,0
500,25,6.465742201705268,20,1.488381006278823,23,0
600,30,6.679728068163626,20,-0.004,27,0
800,40,2.827210816139291,20,-0.006000000000000002,37,0
1000,50,0.8698681874983214,20,-0.0045000000000000005,47,0
1200,60,1.0454705047990553,20,-0.005000000000000001,56,0
1400,70,0.2151831029413409,20,-0.005500000000000001,64,0
1600,80,2.4434729876014303,20,-0.0045000000000000005,71,0
1800,90,2.285384608643957,20,-0.005500000000000001,80,0
2000,100,2.3441555978930966,20,-0.006500000000000002,90,0
2400,120,-1.472116930893176,20,0.5861769692145312,110,0
2800,140,-2.4399266795743273,20,-0.005500000000000001,125,0
3400,170,-0.46279621431954604,20,-0.006000000000000002,155,0
4000,200,1.597803026328623,20,1.1139142673305817,184,0
5000,250,-1.0087491948846923,20,-1.1405359563946749,228,0
6000,300,-2.4777626185668873,20,-0.0035,277,0
8000,400,1.061511303775235,20,-0.005000000000000001,373,0
10000,500,4.200610451579779,20,-0.006000000000000002,461,0
12000,600,7.343433890880992,20,-0.003,557,0
14000,700,14.431922752658673,20,-0.006000000000000002,652,0
16000,800,15.85961250598268,20,0.8905371445192892,743,0
18000,900,15.836657603140829,20,-0.006000000000000002,834,0
20000,1000,21.01985663865568,20,-0.005500000000000001,922,0
24000,1200,18.878456287083456,20,-0.005500000000000001,1096,0
28000,1400,19.179056205835348,20,-0.0045000000000000005,1274,0
34000,1700,1.677768344683768,20,-0.007000000000000003,1536,0
40000,2000,8.178587333323714,20,-1.905533022317828,1802,0
50000,2500,10.951703072367142,20,-0.007000000000000003,2245,0
60000,3000,18.16921192215506,20,-0.007000000000000003,2677,0
80000,4000,23.74305639510837,20,-0.006500000000000002,3575,0
100000,5000,15.41429121401901,20,-0.007500000000000003,4447,0
120000,6000,26.763610494638485,20,-0.007000000000000003,5328,0
140000,7000,30.411333148390558,20,-0.005500000000000001,6222,0
160000,8000,27.10630145435435,20,-0.006000000000000002,7099,0
180000,9000,1.9167995684641894,20,-0.006500000000000002,7980,0
200000,10000,12.079812060648841,20,-0.005500000000000001,8867,0
