steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
7,1,-1.0,7,-1.0,0,2.0
14,2,-2.0,7,-1.0,0,4.0
21,3,-1.0,7,1.0,1,4.0
28,4,0.0,7,1.0,2,4.0
35,5,1.0,7,1.0,3,4.0
42,6,0.0,7,-1.0,3,6.0
49,7,1.0,7,1.0,4,6.0
56,8,2.0,7,1.0,5,6.0
63,9,1.0,7,-1.0,5,8.0
70,10,0.0,7,-1.0,5,10.0
84,12,-2.0,7,-1.0,5,14.0
98,14,-2.0,7,1.0,6,16.0
119,17,-1.0,7,1.0,8,18.0
140,20,0.0,7,1.0,10,20.0
175,25,1.0,7,1.0,13,24.0
210,30,0.0,7,-1.0,15,30.0
280,40,4.0,7,-1.0,22,36.0
350,50,2.0,7,1.0,26,48.0
420,60,-4.0,7,-1.0,28,64.0
490,70,-6.0,7,1.0,32,76.0
560,80,-10.0,7,-1.0,35,90.0
630,90,-10.0,7,-1.0,40,100.0
700,100,-10.0,7,1.0,45,110.0
840,120,-2.0,7,1.0,59,122.0
980,140,2.0,7,1.0,71,138.0
1190,170,8.0,7,1.0,89,162.0
1400,200,2.0,7,-1.0,101,198.0
1750,250,-4.0,7,-1.0,123,254.0
2100,300,4.0,7,1.0,152,296.0
2800,400,-8.0,7,-1.0,196,408.0
3500,500,-18.0,7,-1.0,241,518.0
4200,600,-12.0,7,-1.0,294,612.0
4900,700,-18.0,7,-1.0,341,718.0
5600,800,-36.0,7,-1.0,382,836.0
6300,900,-38.0,7,1.0,431,938.0
7000,1000,-42.0,7,1.0,479,1042.0
8400,1200,-48.0,7,-1.0,576,1248.0
9800,1400,-20.0,7,-1.0,690,1420.0
11900,1700,-4.0,7,1.0,848,1704.0
14000,2000,-4.0,7,1.0,998,2004.0
17500,2500,0.0,7,1.0,1250,2500.0
21000,3000,-4.0,7,-1.0,1498,3004.0
28000,4000,-70.0,7,-1.0,1965,4070.0
35000,5000,-92.0,7,-1.0,2454,5092.0
42000,6000,-106.0,7,-1.0,2947,6106.0
49000,7000,-120.0,7,1.0,3440,7120.0
56000,8000,-126.0,7,-1.0,3937,8126.0
63000,9000,-136.0,7,1.0,4432,9136.0
70000,10000,-136.0,7,1.0,4932,10136.0
