steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.006,10,-0.006,1,0
20,2,-0.009000000000000001,10,-0.003,2,0
30,3,-0.015000000000000006,10,-0.006,3,0
40,4,-0.02100000000000001,10,-0.006,4,0
50,5,-0.027000000000000017,10,-0.006,5,0
60,6,-0.03200000000000002,10,-0.005,6,0
70,7,-0.037000000000000026,10,-0.005,7,0
80,8,-0.04500000000000003,10,-0.008,8,0
90,9,-0.05100000000000004,10,-0.006,9,0
100,10,-0.058000000000000045,10,-0.007,10,0
120,12,-0.06600000000000004,10,-0.004,12,0
140,14,-0.07600000000000005,10,-0.005,14,0
170,17,-0.09100000000000007,10,-0.005,17,0
200,20,-0.10600000000000008,10,-0.005,20,0
250,25,-0.1310000000000001,10,-0.005,25,0
300,30,-0.1560000000000001,10,-0.005,30,0
400,40,-0.20600000000000016,10,-0.005,40,0
500,50,-0.25600000000000017,10,-0.005,50,0
600,60,-0.3060000000000002,10,-0.005,60,0
700,70,-0.35600000000000026,10,-0.005,70,0
800,80,-0.4060000000000003,10,-0.005,80,0
900,90,-0.45600000000000035,10,-0.005,90,0
1000,100,-0.5060000000000003,10,-0.005,100,0
1200,120,-0.6060000000000004,10,-0.005,120,0
1400,140,-0.7060000000000005,10,-0.005,140,0
1700,170,-0.8560000000000006,10,-0.005,170,0
2000,200,-1.006,10,-0.005,200,0
2500,250,-1.2559999999999725,10,-0.005,250,0
3000,300,-1.505999999999945,10,-0.005,300,0
4000,400,-2.00599999999989,10,-0.005,400,0
5000,500,-2.505999999999835,10,-0.005,500,0
6000,600,-3.00599999999978,10,-0.005,600,0
7000,700,-3.505999999999725,10,-0.005,700,0
8000,800,-4.0059999999996725,10,-0.005,800,0
9000,900,-4.5059999999998395,10,-0.005,900,0
10000,1000,-5.0060000000000064,10,-0.005,1000,0
12000,1200,-6.00600000000034,10,-0.005,1200,0
14000,1400,-7.006000000000674,10,-0.005,1400,0
17000,1700,-8.506000000000725,10,-0.005,1700,0
20000,2000,-10.005999999999894,10,-0.005,2000,0
25000,2500,-12.505999999998508,10,-0.005,2500,0
30000,3000,-15.005999999997123,10,-0.005,3000,0
40000,4000,-20.006000000001467,10,-0.005,4000,0
50000,5000,-25.006000000007578,10,-0.005,5000,0
60000,6000,-30.00600000001369,10,-0.005,6000,0
70000,7000,-35.00600000000912,10,-0.005,7000,0
80000,8000,-40.005999999997464,10,-0.005,8000,0
90000,9000,-45.00599999998581,10,-0.005,9000,0
100000,10000,-50.00599999997416,10,-0.005,10000,0
