steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,-1.0,3,-1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-1.0,3,1.0,2,6.0
18,6,-2.0,3,-1.0,2,8.0
21,7,-1.0,3,1.0,3,8.0
24,8,-2.0,3,-1.0,3,10.0
27,9,-3.0,3,-1.0,3,12.0
30,10,-2.0,3,1.0,4,12.0
36,12,-2.0,3,-1.0,5,14.0
42,14,0.0,3,1.0,7,14.0
51,17,-1.0,3,-1.0,8,18.0
60,20,-2.0,3,-1.0,9,22.0
75,25,-1.0,3,-1.0,12,26.0
90,30,0.0,3,-1.0,15,30.0
120,40,4.0,3,1.0,22,36.0
150,50,0.0,3,1.0,25,50.0
180,60,0.0,3,1.0,30,60.0
210,70,2.0,3,1.0,36,68.0
240,80,8.0,3,1.0,44,72.0
270,90,14.0,3,-1.0,52,76.0
300,100,16.0,3,1.0,58,84.0
360,120,20.0,3,1.0,70,100.0
420,140,26.0,3,-1.0,83,114.0
510,170,34.0,3,1.0,102,136.0
600,200,32.0,3,-1.0,116,168.0
750,250,30.0,3,-1.0,140,220.0
900,300,34.0,3,-1.0,167,266.0
1200,400,28.0,3,-1.0,214,372.0
1500,500,30.0,3,-1.0,265,470.0
1800,600,24.0,3,1.0,312,576.0
2100,700,6.0,3,1.0,353,694.0
2400,800,-2.0,3,-1.0,399,802.0
2700,900,10.0,3,-1.0,455,890.0
3000,1000,2.0,3,-1.0,501,998.0
3600,1200,-2.0,3,1.0,599,1202.0
4200,1400,10.0,3,1.0,705,1390.0
5100,1700,46.0,3,1.0,873,1654.0
6000,2000,54.0,3,1.0,1027,1946.0
7500,2500,62.0,3,1.0,1281,2438.0
9000,3000,62.0,3,-1.0,1531,2938.0
12000,4000,24.0,3,1.0,2012,3976.0
15000,5000,32.0,3,1.0,2516,4968.0
18000,6000,16.0,3,-1.0,3008,5984.0
21000,7000,38.0,3,-1.0,3519,6962.0
24000,8000,88.0,3,1.0,4044,7912.0
27000,9000,52.0,3,1.0,4526,8948.0
30000,10000,106.0,3,1.0,5053,9894.0
