steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,0.0,3,-1.0,2,4.0
15,5,-1.0,3,-1.0,2,6.0
18,6,0.0,3,1.0,3,6.0
21,7,1.0,3,1.0,4,6.0
24,8,2.0,3,1.0,5,6.0
27,9,3.0,3,1.0,6,6.0
30,10,4.0,3,1.0,7,6.0
36,12,2.0,3,-1.0,7,10.0
42,14,0.0,3,-1.0,7,14.0
51,17,1.0,3,1.0,9,16.0
60,20,-2.0,3,-1.0,9,22.0
75,25,-3.0,3,-1.0,11,28.0
90,30,-8.0,3,-1.0,11,38.0
120,40,-6.0,3,-1.0,17,46.0
150,50,2.0,3,1.0,26,48.0
180,60,2.0,3,1.0,31,58.0
210,70,4.0,3,-1.0,37,66.0
240,80,0.0,3,1.0,40,80.0
270,90,0.0,3,-1.0,45,90.0
300,100,-2.0,3,1.0,49,102.0
360,120,-4.0,3,-1.0,58,124.0
420,140,-6.0,3,-1.0,67,146.0
510,170,-2.0,3,-1.0,84,172.0
600,200,-8.0,3,1.0,96,208.0
750,250,-10.0,3,-1.0,120,260.0
900,300,-14.0,3,-1.0,143,314.0
1200,400,-18.0,3,-1.0,191,418.0
1500,500,-20.0,3,1.0,240,520.0
1800,600,0.0,3,1.0,300,600.0
2100,700,4.0,3,-1.0,352,696.0
2400,800,-6.0,3,-1.0,397,806.0
2700,900,-22.0,3,-1.0,439,922.0
3000,1000,-18.0,3,-1.0,491,1018.0
3600,1200,-14.0,3,1.0,593,1214.0
4200,1400,24.0,3,1.0,712,1376.0
5100,1700,32.0,3,1.0,866,1668.0
6000,2000,28.0,3,1.0,1014,1972.0
7500,2500,40.0,3,1.0,1270,2460.0
9000,3000,30.0,3,-1.0,1515,2970.0
12000,4000,46.0,3,1.0,2023,3954.0
15000,5000,50.0,3,-1.0,2525,4950.0
18000,6000,66.0,3,-1.0,3033,5934.0
21000,7000,38.0,3,1.0,3519,6962.0
24000,8000,-4.0,3,-1.0,3998,8004.0
27000,9000,-8.0,3,-1.0,4496,9008.0
30000,10000,20.0,3,-1.0,5010,9980.0
