steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.005799999999999998,50,-0.005799999999999998,1,0
100,2,0.33415908859282567,50,0.33995908859282564,2,0
150,3,0.33075908859282604,50,-0.003400000000000001,3,0
200,4,0.3257590885928266,50,-0.004999999999999999,4,0
250,5,0.3213590885928271,50,-0.0044,5,0
300,6,0.3159590885928277,50,-0.0053999999999999986,6,0
350,7,0.3113590885928282,50,-0.0046,7,0
400,8,0.3067590885928287,50,-0.0046,8,0
450,9,0.3023590885928292,50,-0.0044,9,0
500,10,0.2973590885928297,50,-0.004999999999999999,10,0
600,12,0.28815908859283074,50,-0.005199999999999999,12,0
700,14,0.27615908859283206,50,-0.005799999999999998,14,0
850,17,0.2613590885928337,50,-0.004999999999999999,17,0
1000,20,0.37968749610788866,50,-0.005199999999999999,20,0
1250,25,3.128088463812196,50,2.7702009677043047,25,0
1500,30,3.8786837614307648,50,-0.0053999999999999986,30,0
2000,40,3.181164181909248,50,-0.0059999999999999975,39,0
2500,50,3.202894736814039,50,-0.0048,49,0
3000,60,3.9396838739471596,50,-0.004200000000000001,59,0
3500,70,3.6581953654024946,50,-0.004200000000000001,69,0
4000,80,3.582594423945702,50,-0.029600941456798095,79,0
4500,90,3.534994423945707,50,-0.005799999999999998,88,0
5000,100,3.4873944239457124,50,-0.0044,98,0
6000,120,1.4014650467489438,50,-0.0065999999999999965,118,0
7000,140,1.1843986200295058,50,-0.0046,138,0
8500,170,-2.176850873137523,50,-0.005199999999999999,167,0
10000,200,-0.1275263841302936,50,-0.0048,195,0
12500,250,2.423038305596698,50,-0.003600000000000001,245,0
15000,300,1.3992390445480614,50,-0.0053999999999999986,295,0
20000,400,-3.958096460366174,50,-0.0048,390,0
25000,500,-5.069365732060268,50,-0.0053999999999999986,489,0
30000,600,-4.847162562188979,50,-0.0044,589,0
35000,700,-6.520122733508544,50,-0.0065999999999999965,686,0
40000,800,-7.9190929387108975,50,-0.0044,783,0
45000,900,-8.012536150778438,50,-0.007399999999999995,878,0
50000,1000,-6.774477417456771,50,-0.005199999999999999,972,0
60000,1200,-5.800024879453819,50,-0.006399999999999997,1169,0
70000,1400,-10.913010469319829,50,-0.0048,1363,0
85000,1700,-12.695804977741584,50,-0.0065999999999999965,1637,0
100000,2000,-14.761004977736771,50,-0.0046,1918,0
125000,2500,-18.99950543604082,50,-0.007599999999999995,2383,0
150000,3000,-22.573105436032492,50,-0.0077999999999999944,2882,0
200000,4000,-26.72060895669406,50,-0.005599999999999998,3879,0
250000,5000,-27.81666573192827,50,-0.004999999999999999,4862,0
300000,6000,-39.92462932708878,50,-0.005799999999999998,5849,0
350000,7000,-42.26713176416959,50,-0.006399999999999997,6835,0
400000,8000,-52.509540727683444,50,-0.004000000000000001,7823,0
450000,9000,-63.12178326393195,50,-0.004999999999999999,8807,0
500000,10000,-64.26368407373302,50,-0.0053999999999999986,9796,0
