steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,0.0,3,1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,2.0,3,1.0,3,2.0
15,5,3.0,3,1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,3.0,3,1.0,5,4.0
24,8,2.0,3,-1.0,5,6.0
27,9,3.0,3,1.0,6,6.0
30,10,2.0,3,-1.0,6,8.0
36,12,2.0,3,-1.0,7,10.0
42,14,0.0,3,-1.0,7,14.0
51,17,3.0,3,1.0,10,14.0
60,20,4.0,3,1.0,12,16.0
75,25,7.0,3,1.0,16,18.0
90,30,8.0,3,1.0,19,22.0
120,40,4.0,3,1.0,22,36.0
150,50,6.0,3,1.0,28,44.0
180,60,2.0,3,1.0,31,58.0
210,70,0.0,3,1.0,35,70.0
240,80,-2.0,3,1.0,39,82.0
270,90,4.0,3,1.0,47,86.0
300,100,8.0,3,1.0,54,92.0
360,120,12.0,3,1.0,66,108.0
420,140,8.0,3,-1.0,74,132.0
510,170,10.0,3,1.0,90,160.0
600,200,8.0,3,-1.0,104,192.0
750,250,10.0,3,-1.0,130,240.0
900,300,16.0,3,1.0,158,284.0
1200,400,12.0,3,-1.0,206,388.0
1500,500,16.0,3,1.0,258,484.0
1800,600,4.0,3,1.0,302,596.0
2100,700,0.0,3,-1.0,350,700.0
2400,800,6.0,3,1.0,403,794.0
2700,900,10.0,3,-1.0,455,890.0
3000,1000,-6.0,3,-1.0,497,1006.0
3600,1200,-8.0,3,1.0,596,1208.0
4200,1400,4.0,3,-1.0,702,1396.0
5100,1700,0.0,3,1.0,850,1700.0
6000,2000,20.0,3,-1.0,1010,1980.0
7500,2500,6.0,3,1.0,1253,2494.0
9000,3000,38.0,3,1.0,1519,2962.0
12000,4000,78.0,3,-1.0,2039,3922.0
15000,5000,46.0,3,1.0,2523,4954.0
18000,6000,64.0,3,1.0,3032,5936.0
21000,7000,14.0,3,1.0,3507,6986.0
24000,8000,-20.0,3,1.0,3990,8020.0
27000,9000,-38.0,3,-1.0,4481,9038.0
30000,10000,-100.0,3,-1.0,4950,10100.0
