steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,1.0,2,1.0,1,0.0
4,2,0.0,2,-1.0,1,2.0
6,3,1.0,2,1.0,2,2.0
8,4,2.0,2,1.0,3,2.0
10,5,3.0,2,1.0,4,2.0
12,6,2.0,2,-1.0,4,4.0
14,7,3.0,2,1.0,5,4.0
16,8,2.0,2,-1.0,5,6.0
18,9,3.0,2,1.0,6,6.0
20,10,2.0,2,-1.0,6,8.0
24,12,2.0,2,1.0,7,10.0
28,14,4.0,2,1.0,9,10.0
34,17,5.0,2,1.0,11,12.0
40,20,6.0,2,1.0,13,14.0
50,25,3.0,2,-1.0,14,22.0
60,30,2.0,2,-1.0,16,28.0
80,40,0.0,2,1.0,20,40.0
100,50,0.0,2,-1.0,25,50.0
120,60,6.0,2,1.0,33,54.0
140,70,10.0,2,-1.0,40,60.0
160,80,10.0,2,1.0,45,70.0
180,90,12.0,2,1.0,51,78.0
200,100,16.0,2,1.0,58,84.0
240,120,16.0,2,1.0,68,104.0
280,140,12.0,2,-1.0,76,128.0
340,170,8.0,2,-1.0,89,162.0
400,200,6.0,2,-1.0,103,194.0
500,250,12.0,2,1.0,131,238.0
600,300,20.0,2,-1.0,160,280.0
800,400,22.0,2,1.0,211,378.0
1000,500,30.0,2,-1.0,265,470.0
1200,600,40.0,2,1.0,320,560.0
1400,700,106.0,2,1.0,403,594.0
1600,800,174.0,2,1.0,487,626.0
1800,900,236.0,2,1.0,568,664.0
2000,1000,328.0,2,1.0,664,672.0
2400,1200,514.0,2,1.0,857,686.0
2800,1400,704.0,2,1.0,1052,696.0
3400,1700,990.0,2,1.0,1345,710.0
4000,2000,1274.0,2,1.0,1637,726.0
5000,2500,1748.0,2,1.0,2124,752.0
6000,3000,2204.0,2,1.0,2602,796.0
8000,4000,3176.0,2,1.0,3588,824.0
10000,5000,4108.0,2,1.0,4554,892.0
12000,6000,5050.0,2,1.0,5525,950.0
14000,7000,5998.0,2,1.0,6499,1002.0
16000,8000,6956.0,2,1.0,7478,1044.0
18000,9000,7886.0,2,1.0,8443,1114.0
20000,10000,8834.0,2,1.0,9417,1166.0
