steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.005,30,-0.005,1,0
60,2,-0.010666666666666663,30,-0.005666666666666666,2,0
90,3,-0.015333333333333326,30,-0.004666666666666667,3,0
120,4,-0.021000000000000015,30,-0.005666666666666666,4,0
150,5,-0.026666666666666707,30,-0.005666666666666666,5,0
180,6,-0.031333333333333394,30,-0.004666666666666667,6,0
210,7,-0.0356666666666667,30,-0.004333333333333334,7,0
240,8,-0.04133333333333333,30,-0.005666666666666666,8,0
270,9,-0.04566666666666664,30,-0.004333333333333334,9,0
300,10,-0.05066666666666661,30,-0.005,10,0
360,12,-0.74190808712159,30,-0.005,12,0
420,14,1.708639317515694,30,2.4552140713039496,14,0
510,17,3.6583269798987024,30,-0.004666666666666667,16,0
600,20,5.673490359190797,30,0.20825425080472246,19,0
750,25,3.277471397024726,30,-0.005999999999999999,24,0
900,30,2.492054230546079,30,-0.005333333333333333,29,0
1200,40,2.4850719175977853,30,-0.005333333333333333,39,0
1500,50,1.0596998273587839,30,-0.004333333333333334,49,0
1800,60,1.0066998273587897,30,-0.005,57,0
2100,70,0.976523455328618,30,0.017490294636489177,65,0
2400,80,0.924856788661957,30,-0.005,74,0
2700,90,0.7875460524887485,30,-0.005999999999999999,84,0
3000,100,-0.8886946227404522,30,-0.005666666666666666,93,0
3600,120,-0.8871942817508011,30,-0.005666666666666666,113,0
4200,140,-1.660842311641475,30,0.703613370579229,132,0
5100,170,-2.000959385350859,30,-0.005666666666666666,161,0
6000,200,-3.81249730068493,30,-0.4980081767251165,188,0
7500,250,-7.691842712812969,30,-0.005666666666666666,236,0
9000,300,-4.320029723596612,30,-0.006333333333333332,283,0
12000,400,-9.124408875496316,30,-0.006333333333333332,379,0
15000,500,-11.068632101097505,30,-0.004333333333333334,474,0
18000,600,-7.223013819091209,30,-0.004666666666666667,567,0
21000,700,0.8649762753721502,30,-0.004666666666666667,665,0
24000,800,4.535134633315943,30,-0.6615537849813475,760,0
27000,900,4.532510862220093,30,-0.004333333333333334,860,0
30000,1000,3.667238408810195,30,1.817951569867952,960,0
36000,1200,10.759548468980544,30,-1.5892701377003213,1142,0
42000,1400,0.47736877729601734,30,-1.3180156515544506,1326,0
51000,1700,24.50635712286711,30,-0.508881888414093,1624,0
60000,2000,10.811945265356432,30,-0.005666666666666666,1924,0
75000,2500,41.18694131169155,30,-0.005333333333333333,2417,0
90000,3000,12.248597492851673,30,-0.006333333333333332,2911,0
120000,4000,23.57728912592415,30,-0.005333333333333333,3881,0
150000,5000,45.829328541975066,30,0.664262292097976,4867,0
180000,6000,29.47627264947649,30,-0.10010701961201042,5819,0
210000,7000,14.611715342917822,30,-0.004666666666666667,6802,0
240000,8000,27.122845579652342,30,0.3650912258381853,7793,0
270000,9000,0.9132562833272,30,-0.005,8768,0
300000,10000,-4.186968786864993,30,-0.005,9740,0
