steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
15,1,-1.0,15,-1.0,0,2.0
30,2,0.0,15,1.0,1,2.0
45,3,1.0,15,1.0,2,2.0
60,4,0.0,15,-1.0,2,4.0
75,5,1.0,15,1.0,3,4.0
90,6,0.0,15,-1.0,3,6.0
105,7,-1.0,15,-1.0,3,8.0
120,8,0.0,15,1.0,4,8.0
135,9,-1.0,15,-1.0,4,10.0
150,10,0.0,15,1.0,5,10.0
180,12,0.0,15,-1.0,6,12.0
210,14,-2.0,15,-1.0,6,16.0
255,17,-1.0,15,1.0,8,18.0
300,20,0.0,15,1.0,10,20.0
375,25,1.0,15,1.0,13,24.0
450,30,2.0,15,1.0,16,28.0
600,40,4.0,15,-1.0,22,36.0
750,50,10.0,15,1.0,30,40.0
900,60,14.0,15,1.0,37,46.0
1050,70,20.0,15,1.0,45,50.0
1200,80,18.0,15,1.0,49,62.0
1350,90,20.0,15,1.0,55,70.0
1500,100,20.0,15,-1.0,60,80.0
1800,120,24.0,15,1.0,72,96.0
2100,140,30.0,15,1.0,85,110.0
2550,170,28.0,15,-1.0,99,142.0
3000,200,28.0,15,-1.0,114,172.0
3750,250,18.0,15,-1.0,134,232.0
4500,300,30.0,15,-1.0,165,270.0
6000,400,32.0,15,-1.0,216,368.0
7500,500,44.0,15,-1.0,272,456.0
9000,600,40.0,15,-1.0,320,560.0
10500,700,50.0,15,-1.0,375,650.0
12000,800,56.0,15,-1.0,428,744.0
13500,900,66.0,15,-1.0,483,834.0
15000,1000,66.0,15,-1.0,533,934.0
18000,1200,68.0,15,1.0,634,1132.0
21000,1400,52.0,15,1.0,726,1348.0
25500,1700,72.0,15,1.0,886,1628.0
30000,2000,68.0,15,1.0,1034,1932.0
37500,2500,74.0,15,1.0,1287,2426.0
45000,3000,66.0,15,-1.0,1533,2934.0
60000,4000,102.0,15,1.0,2051,3898.0
75000,5000,134.0,15,1.0,2567,4866.0
90000,6000,136.0,15,1.0,3068,5864.0
105000,7000,142.0,15,-1.0,3571,6858.0
120000,8000,166.0,15,1.0,4083,7834.0
135000,9000,194.0,15,-1.0,4597,8806.0
150000,10000,158.0,15,-1.0,5079,9842.0
