steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,1.0,2,1.0,1,0.0
4,2,2.0,2,1.0,2,0.0
6,3,3.0,2,1.0,3,0.0
8,4,2.0,2,-1.0,3,2.0
10,5,3.0,2,1.0,4,2.0
12,6,2.0,2,-1.0,4,4.0
14,7,3.0,2,1.0,5,4.0
16,8,2.0,2,-1.0,5,6.0
18,9,1.0,2,-1.0,5,8.0
20,10,0.0,2,-1.0,5,10.0
24,12,0.0,2,1.0,6,12.0
28,14,2.0,2,1.0,8,12.0
34,17,3.0,2,-1.0,10,14.0
40,20,6.0,2,1.0,13,14.0
50,25,5.0,2,1.0,15,20.0
60,30,6.0,2,1.0,18,24.0
80,40,8.0,2,-1.0,24,32.0
100,50,10.0,2,1.0,30,40.0
120,60,8.0,2,1.0,34,52.0
140,70,8.0,2,-1.0,39,62.0
160,80,4.0,2,1.0,42,76.0
180,90,2.0,2,-1.0,46,88.0
200,100,-2.0,2,-1.0,49,102.0
240,120,2.0,2,-1.0,61,118.0
280,140,10.0,2,1.0,75,130.0
340,170,24.0,2,1.0,97,146.0
400,200,36.0,2,-1.0,118,164.0
500,250,64.0,2,-1.0,157,186.0
600,300,98.0,2,1.0,199,202.0
800,400,190.0,2,-1.0,295,210.0
1000,500,278.0,2,1.0,389,222.0
1200,600,366.0,2,1.0,483,234.0
1400,700,464.0,2,1.0,582,236.0
1600,800,562.0,2,1.0,681,238.0
1800,900,662.0,2,1.0,781,238.0
2000,1000,760.0,2,1.0,880,240.0
2400,1200,956.0,2,1.0,1078,244.0
2800,1400,1150.0,2,1.0,1275,250.0
3400,1700,1450.0,2,1.0,1575,250.0
4000,2000,1750.0,2,1.0,1875,250.0
5000,2500,2246.0,2,1.0,2373,254.0
6000,3000,2746.0,2,1.0,2873,254.0
8000,4000,3738.0,2,1.0,3869,262.0
10000,5000,4732.0,2,1.0,4866,268.0
12000,6000,5692.0,2,1.0,5846,308.0
14000,7000,6688.0,2,1.0,6844,312.0
16000,8000,7680.0,2,1.0,7840,320.0
18000,9000,8648.0,2,1.0,8824,352.0
20000,10000,9638.0,2,1.0,9819,362.0
