steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.006,10,-0.006,1,0.0
20,2,-0.011000000000000003,10,-0.005,2,0.0
30,3,-1.0528047236155418,10,-1.0418047236155417,3,0.0
40,4,-1.0578047236155412,10,-0.005,4,0.0
50,5,-1.0618047236155408,10,-0.004,5,0.0
60,6,-1.0678047236155401,10,-0.006,6,0.0
70,7,-0.679006439119973,10,0.3887982844955667,7,0.0
80,8,0.6427678873105279,10,1.321774326430501,8,0.0
90,9,1.82320296750927,10,1.1804350801987422,9,0.0
100,10,1.8182029675092706,10,-0.005,10,0.0
120,12,1.8082029675092717,10,-0.006,12,0.0
140,14,1.4051314552309218,10,-0.005,14,0.0
170,17,1.5810072342810018,10,-0.005,17,0.0
200,20,3.347890901464899,10,-0.009000000000000001,19,0.0
250,25,1.4003779041107407,10,-1.9295129973541605,23,0.0
300,30,-1.2691412148111054,10,0.5070089979192581,28,0.0
400,40,-0.25589345092234983,10,-0.007,38,0.0
500,50,1.0694026562533379,10,-0.006,48,0.0
600,60,0.7524984899837703,10,-0.40790690732706486,58,0.0
700,70,0.6894984899837703,10,-0.007,68,0.0
800,80,-0.24966127501201685,10,-0.006,77,0.0
900,90,0.9645438873986167,10,-1.0668574669015989,87,0.0
1000,100,1.6619190850814598,10,-0.007,96,0.0
1200,120,2.367234408699152,10,-0.006,115,0.0
1400,140,2.649311295311655,10,-0.008,133,0.0
1700,170,7.743292646132369,10,-0.007,159,0.0
2000,200,6.406114306661805,10,-0.005,184,0.0
2500,250,6.841845057194456,10,-0.006,228,0.0
3000,300,8.489874501004913,10,0.5045731389518364,272,0.0
4000,400,-1.5477691814836247,10,-0.006,364,0.0
5000,500,-2.330418316990106,10,-0.006,452,0.0
6000,600,1.9975852942635823,10,-0.006,541,0.0
7000,700,-2.845022054138129,10,-0.004,627,0.0
8000,800,-12.414006079282702,10,-0.5181170448249497,716,0.0
9000,900,-14.049648755895824,10,-0.005,805,0.0
10000,1000,-6.375448873793881,10,-0.005,891,0.0
12000,1200,-17.068476401135786,10,-0.005,1087,0.0
14000,1400,-17.46802658457886,10,-0.005,1286,0.0
17000,1700,-24.264956251550572,10,-0.005,1583,0.0
20000,2000,-25.831956251552487,10,-0.005,1882,0.0
25000,2500,-28.06550205087042,10,-0.004,2334,0.0
30000,3000,-25.636263176815202,10,-0.007,2775,0.0
40000,4000,-33.007316276986195,10,-0.004,3674,0.0
50000,5000,-54.26223866752428,10,-1.4788899924798733,4639,0.0
60000,6000,-31.43018091484173,10,-0.005,5408,33.0
70000,7000,-32.361421605081496,10,-0.006,6134,38.0
80000,8000,-30.593654827418305,10,-0.0016991754494616548,6986,42.0
90000,9000,-12.939900668835135,10,-0.4106603039028909,7956,42.0
100000,10000,-28.927207217155704,10,-0.5101099711089447,8846,56.0
