steps,episode,total_return,episode_len,episode_return,total_regret
100,1,14.0,100,14.0,0.0
200,2,10.0,100,-4.0,2.0
300,3,14.0,100,4.0,4.0
400,4,30.0,100,16.0,4.0
500,5,42.0,100,12.0,4.0
600,6,32.0,100,-10.0,6.0
700,7,40.0,100,8.0,8.0
800,8,28.0,100,-12.0,10.0
900,9,32.0,100,4.0,10.0
1000,10,20.0,100,-12.0,10.0
1200,12,16.0,100,8.0,12.0
1400,14,6.0,100,-10.0,14.0
1700,17,30.0,100,4.0,18.0
2000,20,20.0,100,-2.0,22.0
2500,25,22.0,100,8.0,26.0
3000,30,22.0,100,-4.0,32.0
4000,40,12.0,100,2.0,44.0
5000,50,-16.0,100,-24.0,58.0
6000,60,-28.0,100,-24.0,66.0
7000,70,-38.0,100,-4.0,78.0
8000,80,12.0,100,8.0,88.0
9000,90,78.0,100,10.0,96.0
10000,100,86.0,100,-8.0,102.0
12000,120,134.0,100,16.0,120.0
14000,140,152.0,100,8.0,142.0
17000,170,88.0,100,-6.0,170.0
20000,200,160.0,100,4.0,196.0
25000,250,106.0,100,10.0,250.0
30000,300,142.0,100,-6.0,312.0
40000,400,150.0,100,-12.0,426.0
50000,500,300.0,100,8.0,518.0
60000,600,468.0,100,-8.0,612.0
70000,700,398.0,100,-2.0,702.0
80000,800,194.0,100,-4.0,804.0
90000,900,36.0,100,-16.0,906.0
100000,1000,-122.0,100,-6.0,1018.0
120000,1200,-256.0,100,4.0,1222.0
140000,1400,-210.0,100,-10.0,1416.0
170000,1700,-156.0,100,4.0,1730.0
200000,2000,-476.0,100,18.0,2018.0
250000,2500,-420.0,100,2.0,2510.0
300000,3000,-436.0,100,-8.0,3004.0
400000,4000,-158.0,100,-4.0,3986.0
500000,5000,-388.0,100,4.0,4938.0
600000,6000,-738.0,100,-10.0,5928.0
700000,7000,-880.0,100,18.0,6986.0
800000,8000,-458.0,100,12.0,8068.0
900000,9000,-354.0,100,2.0,9098.0
1000000,10000,-402.0,100,-2.0,10048.0
